countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
72,0,109,0,0,0,0,3,0,55,1144,560,7401,18,42,184,1,184,9405,8334212.000000,73,0,109,0,0,0,0,0,0,58,1144,561,7416,18,42,184,1,182,9424,8244307.000000,600.000000
69,0,110,0,0,0,0,0,0,58,1144,561,7416,18,42,184,1,179,9424,8109307.000000,69,0,110,0,0,0,0,0,0,58,1144,561,7416,18,42,184,1,179,9424,8109307.000000,600.000000
72,0,109,0,0,1,1,0,0,58,1145,564,7462,18,42,178,1,183,9468,8289502.000000,69,0,110,0,0,0,0,0,0,58,1144,561,7416,18,42,184,1,179,9424,8109307.000000,600.000000
73,0,109,0,0,1,1,0,0,58,1129,562,7416,18,42,183,1,184,9409,8334152.000000,69,0,110,0,0,0,0,0,0,58,1144,561,7416,18,42,184,1,179,9424,8109307.000000,600.000000
71,0,109,0,0,1,0,0,0,58,1140,560,7416,18,42,182,1,181,9417,8199242.000000,69,0,110,0,0,0,0,0,0,58,1144,561,7416,18,42,184,1,179,9424,8109307.000000,600.000000
71,0,109,0,0,1,0,0,0,58,1140,560,7416,19,42,182,1,181,9418,8199262.000000,69,0,110,0,0,0,0,0,0,58,1144,561,7416,18,42,184,1,179,9424,8109307.000000,597.000000
68,0,109,0,0,1,0,0,0,61,1140,560,7416,18,42,182,1,178,9420,8064257.000000,68,0,109,0,0,1,0,0,0,61,1140,560,7416,18,42,182,1,178,9420,8064257.000000,597.000000
70,2,109,0,0,1,0,0,0,57,1140,560,7416,18,42,182,1,182,9416,8244237.000000,68,0,109,0,0,1,0,0,0,61,1140,560,7416,18,42,182,1,178,9420,8064257.000000,597.000000
70,0,109,0,0,1,0,0,0,59,1140,560,7416,18,42,182,1,180,9418,8154247.000000,68,0,109,0,0,1,0,0,0,61,1140,560,7416,18,42,182,1,178,9420,8064257.000000,597.000000
71,0,112,0,0,1,0,9,0,58,1119,557,7283,18,42,182,1,193,9260,8738352.000000,68,0,109,0,0,1,0,0,0,61,1140,560,7416,18,42,182,1,178,9420,8064257.000000,597.000000
71,0,109,0,0,1,0,0,0,58,1134,559,7376,18,42,183,1,181,9371,8198987.000000,68,0,109,0,0,1,0,0,0,61,1140,560,7416,18,42,182,1,178,9420,8064257.000000,597.000000
70,0,110,0,0,1,0,3,0,58,1137,559,7398,18,42,183,1,184,9396,8334127.000000,68,0,109,0,0,1,0,0,0,61,1140,560,7416,18,42,182,1,178,9420,8064257.000000,597.000000
71,0,109,0,0,1,0,0,0,57,1135,561,7479,18,42,180,1,181,9473,8199487.000000,68,0,109,0,0,1,0,0,0,61,1140,560,7416,18,42,182,1,178,9420,8064257.000000,597.000000
71,0,110,0,0,2,1,3,0,58,1140,558,7392,18,42,183,1,187,9392,8469122.000000,68,0,109,0,0,1,0,0,0,61,1140,560,7416,18,42,182,1,178,9420,8064257.000000,597.000000
