countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft, res
33,20,49,0,0,10,3,87,0,22,275,201,1693,20,14,200,4,202,2429,8096569.000000
27,11,48,0,0,9,2,103,0,35,203,132,1010,19,14,152,7,200,1572,8012944.000000
33,20,44,0,0,9,3,74,0,26,219,215,1345,19,14,214,4,183,2056,7334799.000000
26,36,42,0,0,10,2,74,0,26,211,194,1164,20,14,238,3,190,1870,7613759.000000
33,17,45,0,0,9,4,100,0,28,169,121,861,17,14,202,2,208,1414,8330589.000000
39,19,44,0,0,8,4,74,0,17,232,206,1784,19,14,181,7,188,2460,7537674.000000
30,11,48,0,0,9,4,89,0,27,208,184,1270,20,14,162,6,191,1891,7654289.000000
36,16,47,0,0,10,4,81,0,34,279,185,1537,19,14,219,2,194,2289,7775224.000000
34,7,48,0,0,10,3,85,0,25,166,178,1671,20,14,183,4,187,2261,7495559.000000
37,20,49,0,0,9,1,81,0,37,210,201,1411,21,14,164,3,197,2061,7894019.000000
38,28,49,0,0,9,4,103,0,31,259,146,968,18,14,170,2,231,1608,9251284.000000
38,33,43,0,0,9,3,72,0,35,262,213,1770,19,14,230,0,198,2543,7935814.000000
36,20,50,0,0,11,2,107,0,32,301,188,1623,21,14,181,1,226,2361,9054899.000000
34,24,44,0,0,9,3,87,0,29,192,162,1175,19,14,217,5,201,1813,8054009.000000
36,32,47,0,0,11,3,100,0,28,336,195,1706,20,14,189,2,229,2490,9175974.000000
29,18,47,0,0,9,4,85,0,27,280,184,1724,18,14,187,4,192,2438,7696394.000000
27,19,48,0,0,10,4,87,0,36,271,218,2000,21,14,213,2,195,2775,7817684.000000
38,20,43,0,0,10,3,86,0,26,251,173,1149,19,14,230,1,200,1863,8012809.000000
43,35,47,0,0,10,4,79,0,29,360,210,1973,18,14,218,1,218,2823,8737444.000000
30,5,42,0,0,11,4,78,0,25,336,182,1704,20,14,218,4,170,2503,6817119.000000
30,9,40,0,0,10,2,66,0,27,343,224,1636,19,14,210,3,157,2476,6296464.000000
36,14,48,0,0,10,4,97,0,29,239,177,1215,21,14,185,2,209,1882,8372939.000000
30,9,40,0,0,9,3,86,0,25,193,178,1215,20,14,211,1,177,1857,7092634.000000
23,16,37,0,0,9,3,85,0,24,170,146,1179,19,14,261,3,173,1816,6933674.000000
33,21,47,0,0,11,5,86,0,30,444,192,1568,19,14,210,2,203,2479,8136084.000000
30,15,45,0,0,9,2,84,0,23,257,184,1339,19,14,187,5,185,2028,7414784.000000
23,23,48,0,0,11,2,79,0,26,419,227,2290,22,14,195,2,186,3195,7459649.000000
31,18,48,0,0,10,4,86,0,29,309,195,1623,19,14,197,4,197,2390,7896299.000000
31,17,45,0,0,9,4,83,0,32,310,215,1856,20,14,197,1,189,2645,7576434.000000
28,4,41,0,0,7,3,73,0,27,248,206,1687,18,14,207,4,156,2411,6256459.000000
34,20,45,0,0,11,4,79,0,25,328,185,1949,19,14,206,4,193,2730,7738089.000000
37,17,46,0,0,10,4,81,0,28,351,190,2008,17,14,205,1,195,2814,7817224.000000
34,30,45,0,0,12,1,77,0,25,284,193,1656,21,14,196,4,199,2393,7976394.000000
28,22,46,0,0,11,3,102,0,27,185,141,905,19,14,203,0,212,1494,8490299.000000
33,18,42,0,0,11,6,85,0,32,281,155,1518,18,14,204,3,195,2225,7815104.000000
32,23,45,0,0,9,2,97,0,22,56,148,912,19,14,193,4,208,1368,8331149.000000
37,11,50,0,0,11,3,87,0,35,245,204,1584,20,14,180,3,199,2285,7975254.000000
27,24,45,0,0,10,3,89,0,17,255,145,874,19,14,224,3,198,1551,7931979.000000
26,14,42,0,0,8,2,82,0,24,248,172,1554,19,14,215,2,174,2248,6974979.000000
39,22,49,0,0,9,3,87,0,28,385,214,1594,21,14,210,1,209,2467,8375719.000000
40,12,51,0,0,8,5,88,0,29,371,195,1927,16,14,175,4,204,2731,8177649.000000
29,20,46,0,0,9,3,88,0,26,239,175,1655,16,14,255,2,195,2382,7815914.000000
34,21,45,0,0,11,3,80,0,30,254,177,1778,20,14,155,7,194,2435,7777334.000000
34,27,48,0,0,9,5,95,0,23,237,179,1216,21,14,209,2,218,1901,8733274.000000
39,26,49,0,0,9,4,92,0,30,256,183,1763,17,14,192,3,219,2458,8776104.000000
38,20,46,0,0,8,4,79,0,33,315,193,1551,18,14,201,4,195,2329,7815989.000000
31,9,47,0,0,11,3,94,0,30,302,198,1615,18,14,205,1,195,2383,7815114.000000
37,19,46,0,0,11,3,78,0,22,347,215,1969,21,14,223,4,194,2815,7778774.000000
34,13,47,0,0,9,3,86,0,29,397,178,1616,19,14,203,3,192,2459,7696309.000000
29,20,46,0,0,10,2,77,0,26,414,219,1843,23,14,206,2,184,2747,7377564.000000
35,28,46,0,0,10,2,75,0,23,288,231,1950,18,14,212,1,196,2737,7856954.000000
30,29,49,0,0,11,5,83,0,30,331,168,1629,20,14,184,5,207,2381,8296564.000000
31,14,46,0,0,8,2,85,0,26,219,157,1102,18,14,211,6,186,1753,7453999.000000
33,22,38,0,0,10,4,80,0,26,227,156,1081,21,14,233,3,187,1761,7493209.000000
36,9,49,0,0,13,2,92,0,32,204,174,1535,19,14,197,2,201,2177,8054444.000000
24,17,46,0,0,8,4,81,0,28,217,190,1396,18,14,158,7,180,2028,7215239.000000
29,16,43,0,0,10,2,75,0,26,241,204,1626,19,14,201,4,175,2335,7016064.000000
35,20,44,0,0,11,3,79,0,31,325,168,1416,19,14,217,2,192,2192,7694719.000000
28,10,42,0,0,9,5,83,0,27,256,199,1635,17,14,224,3,177,2375,7096009.000000
26,6,51,0,0,10,2,108,0,25,111,118,643,21,14,220,2,203,1154,8129649.000000
35,18,45,0,0,8,5,89,0,31,250,179,1220,18,14,228,1,200,1941,8013134.000000
30,20,49,0,0,9,4,93,0,30,334,183,1668,18,14,170,3,205,2420,8215739.000000
42,19,47,0,0,9,4,85,0,33,484,203,2023,22,14,193,2,206,2974,8258524.000000
34,5,48,0,0,9,5,93,0,29,231,162,1337,20,14,201,2,194,1996,7773624.000000
31,19,44,0,0,10,3,83,0,26,251,174,1483,18,14,193,3,190,2162,7614679.000000
28,20,36,0,0,8,4,69,0,19,294,174,1209,18,14,243,3,165,1974,6614239.000000
34,19,46,0,0,10,4,94,0,26,155,149,1165,19,14,196,3,207,1727,8292579.000000
31,5,48,0,0,10,3,89,0,29,272,188,1663,19,14,204,4,186,2393,7456384.000000
39,9,47,0,0,9,4,85,0,32,333,165,1290,20,14,223,3,193,2080,7734659.000000
21,24,40,0,0,11,3,87,0,16,173,153,1041,20,14,252,3,186,1672,7452909.000000
37,17,46,0,0,10,4,79,0,26,392,200,1943,18,14,202,4,193,2799,7738349.000000
32,22,40,0,0,10,4,80,0,27,247,170,1164,17,14,218,3,188,1860,7533374.000000
21,12,44,0,0,9,4,80,0,25,283,210,1433,17,14,220,4,170,2206,6815519.000000
37,9,49,0,0,11,2,81,0,28,351,178,1947,19,14,222,1,189,2760,7577214.000000
31,33,45,0,0,8,5,90,0,28,246,197,1590,19,14,182,4,212,2280,8495599.000000
33,27,42,0,0,9,5,80,0,20,380,195,1645,15,14,217,2,196,2488,7856019.000000
33,19,47,0,0,9,4,91,0,33,276,185,1525,18,14,186,2,203,2239,8134599.000000
32,10,43,0,0,9,3,81,0,27,267,197,1505,20,14,189,4,178,2223,7135429.000000
29,15,44,0,0,8,5,76,0,25,207,192,1323,17,14,197,3,177,1978,7093754.000000
33,17,46,0,0,10,3,82,0,30,298,202,1712,19,14,187,3,191,2465,7656179.000000
32,40,45,0,0,11,3,79,0,30,288,192,1732,20,14,210,1,210,2487,8415774.000000
27,25,44,0,0,10,2,68,0,23,187,192,1543,20,14,225,4,176,2208,7055714.000000
29,15,45,0,0,11,1,82,0,24,194,199,1485,21,14,217,1,183,2155,7334229.000000
30,18,43,0,0,11,2,63,0,25,262,216,1615,20,14,195,4,167,2351,6696129.000000
29,12,37,0,0,8,4,80,0,19,185,176,1319,20,14,239,1,170,1973,6813494.000000
28,14,47,0,0,10,1,81,0,29,340,186,1458,18,14,219,4,181,2268,7255864.000000
26,11,41,0,0,7,3,71,0,20,291,197,1383,19,14,213,5,159,2142,6375614.000000
34,16,45,0,0,10,4,86,0,26,380,200,1853,20,14,178,1,195,2672,7816379.000000
28,19,50,0,0,10,3,87,0,18,385,212,2015,20,14,217,2,197,2883,7898219.000000
30,16,42,0,0,9,3,90,0,26,169,167,1199,14,14,242,4,190,1835,7613749.000000
24,8,45,0,0,8,4,90,0,21,237,150,1162,18,14,201,4,179,1807,7173379.000000
31,16,42,0,0,7,2,89,0,30,218,174,1082,19,14,169,6,187,1712,7493419.000000
32,26,46,0,0,9,4,84,0,26,221,192,1872,20,14,207,4,201,2556,8057274.000000
22,14,36,0,0,8,2,63,0,28,282,198,1565,17,14,250,2,145,2356,5815779.000000
32,15,44,0,0,10,3,74,0,29,293,209,1756,19,14,228,3,178,2551,7137019.000000
38,7,44,0,0,9,3,81,0,24,328,154,1080,18,14,210,4,182,1832,7293594.000000
26,12,43,0,0,9,5,86,0,14,153,159,1025,18,14,237,4,181,1624,7252824.000000
26,5,44,0,0,12,1,77,0,24,203,174,1206,20,14,210,4,165,1855,6613799.000000
30,14,45,0,0,10,1,89,0,23,197,161,933,18,14,218,3,189,1567,7571954.000000
28,18,43,0,0,9,1,86,0,28,214,178,1069,20,14,237,2,185,1762,7412814.000000
24,16,47,0,0,9,5,82,0,23,398,163,1640,17,14,173,5,183,2433,7336579.000000
33,23,43,0,0,9,3,85,0,22,206,169,1252,18,14,211,2,196,1894,7853124.000000
30,30,45,0,0,9,3,95,0,33,229,145,1191,20,14,180,4,212,1816,8493304.000000
34,24,45,0,0,8,4,88,0,30,187,175,1131,20,14,224,3,203,1784,8133189.000000
34,23,49,0,0,9,3,81,0,30,405,182,1701,21,14,219,3,199,2575,7977139.000000
31,23,47,0,0,10,3,91,0,19,204,179,1316,21,14,216,2,205,1971,8213694.000000
34,8,44,0,0,10,4,70,0,27,515,217,1898,21,14,215,4,170,2911,6819174.000000
25,9,45,0,0,8,3,83,0,27,179,182,1494,17,14,236,3,173,2152,6935014.000000
41,32,50,0,0,13,5,92,0,32,211,179,1190,17,14,177,3,233,1823,9332779.000000
35,15,49,0,0,8,1,73,0,26,249,190,1455,20,14,202,6,181,2162,7256044.000000
32,22,48,0,0,11,3,85,0,25,305,225,1831,20,14,207,1,201,2628,8056449.000000
35,8,48,0,0,10,4,98,0,26,244,167,1552,19,14,186,2,203,2210,8134499.000000
32,11,47,0,0,8,2,86,0,27,521,192,1997,19,14,131,3,186,2904,7457814.000000
35,16,47,0,0,9,4,86,0,28,238,211,1783,18,14,176,6,197,2474,7897254.000000
35,14,50,0,0,9,3,83,0,27,349,177,1681,19,14,167,3,194,2437,7775839.000000
33,17,50,0,0,7,2,95,0,18,384,153,1269,21,14,202,5,204,2066,8175214.000000
29,12,45,0,0,10,4,92,0,25,281,175,1145,18,14,208,4,192,1870,7693764.000000
35,18,44,0,0,10,2,87,0,28,267,167,1368,20,14,202,5,196,2071,7855194.000000
28,12,44,0,0,9,2,89,0,23,157,154,1022,19,14,229,2,184,1620,7371979.000000
35,24,46,0,0,10,3,87,0,33,376,177,1663,20,14,210,2,205,2495,8216209.000000
34,28,46,0,0,7,2,79,0,33,253,220,2048,16,14,201,3,196,2788,7857799.000000
35,11,48,0,0,9,5,86,0,32,303,191,1579,19,14,197,3,194,2338,7775644.000000
26,18,46,0,0,11,4,91,0,27,216,167,1055,17,14,227,3,196,1726,7852794.000000
36,16,42,0,0,9,2,77,0,22,196,169,1145,19,14,240,2,182,1807,7293024.000000
37,15,47,0,0,12,2,97,0,23,274,157,1214,20,14,232,1,210,1935,8413234.000000
36,27,49,0,0,8,6,85,0,27,234,219,1394,18,14,242,2,211,2150,8454714.000000
36,23,46,0,0,10,2,95,0,25,303,168,1662,18,14,153,5,212,2348,8495999.000000
28,14,43,0,0,11,4,82,0,31,457,178,1770,19,14,171,5,182,2645,7297709.000000
31,15,40,0,0,8,4,79,0,30,410,194,1943,18,14,159,4,177,2772,7097784.000000
35,14,46,0,0,10,5,90,0,21,263,181,1262,20,14,194,1,200,1956,8012959.000000
35,25,47,0,0,7,2,81,0,26,257,161,1319,19,14,192,6,197,1994,7895059.000000
35,5,49,0,0,11,2,105,0,27,249,155,1038,20,14,195,2,207,1700,8292084.000000
30,12,40,0,0,10,2,82,0,27,321,189,1475,17,14,216,3,176,2262,7055364.000000
32,9,45,0,0,9,3,84,0,27,252,171,1340,20,14,205,4,182,2033,7294639.000000
23,8,44,0,0,9,4,85,0,20,452,192,2014,19,14,197,4,173,2912,6938909.000000
27,11,46,0,0,10,5,85,0,22,243,173,1303,15,14,178,5,184,1953,7374139.000000
28,4,42,0,0,9,4,86,0,28,227,162,1443,19,14,208,4,173,2105,6934984.000000
31,16,40,0,0,10,1,84,0,31,245,134,1139,19,14,227,6,182,1815,7294514.000000
31,12,46,0,0,9,4,78,0,25,254,183,1368,19,14,155,4,180,2022,7214039.000000
32,13,48,0,0,11,3,94,0,28,312,174,1581,21,14,229,1,201,2360,8055374.000000
38,12,39,0,0,9,3,78,0,29,224,139,1040,19,14,207,5,179,1677,7173229.000000
29,5,48,0,0,10,4,90,0,30,350,179,1530,20,14,185,4,186,2312,7455834.000000
31,10,46,0,0,12,2,83,0,34,318,173,1426,22,14,193,3,184,2183,7374964.000000
29,11,45,0,0,10,3,91,0,24,224,192,1480,21,14,184,1,189,2140,7573824.000000
27,18,43,0,0,10,3,77,0,21,199,197,1270,17,14,217,3,178,1938,7133754.000000
33,18,43,0,0,9,4,88,0,22,115,144,825,19,14,234,3,195,1376,7811204.000000
36,15,40,0,0,10,3,78,0,36,322,166,1828,17,14,198,4,182,2585,7297194.000000
36,20,43,0,0,9,2,83,0,33,353,184,1588,19,14,226,2,193,2419,7735944.000000
43,13,49,0,0,10,3,89,0,26,218,198,1447,19,14,191,1,207,2114,8293674.000000
35,18,45,0,0,8,3,86,0,31,183,153,1148,17,14,214,4,195,1764,7813249.000000
16,10,47,0,0,9,4,84,0,26,258,180,1128,21,14,223,5,170,1855,6814369.000000
31,11,45,0,0,10,3,82,0,17,311,171,1498,20,14,221,6,182,2258,7296714.000000
23,18,40,0,0,8,3,80,0,24,299,146,1054,16,14,180,8,172,1741,6894329.000000
36,16,45,0,0,9,4,84,0,31,229,184,1171,20,14,205,3,194,1857,7773364.000000
28,8,48,0,0,9,4,83,0,27,209,163,1502,19,14,219,1,180,2154,7214154.000000
33,28,45,0,0,11,4,88,0,28,334,208,1856,20,14,197,0,209,2657,8376099.000000
30,22,45,0,0,10,3,81,0,22,257,198,1747,20,14,221,2,191,2481,7656249.000000
27,13,45,0,0,10,2,82,0,26,251,189,1600,21,14,236,2,179,2339,7175734.000000
30,16,40,0,0,9,1,86,0,23,242,176,1364,18,14,195,7,182,2039,7295664.000000
27,15,49,0,0,10,4,78,0,25,326,218,1868,18,14,249,1,183,2719,7337234.000000
31,13,48,0,0,9,2,83,0,29,246,202,1484,20,14,192,4,186,2191,7455299.000000
33,8,43,0,0,11,2,74,0,26,186,214,1656,20,14,184,3,171,2303,6855384.000000
41,21,48,0,0,10,2,90,0,19,307,179,1739,20,14,164,5,212,2447,8496694.000000
39,24,51,0,0,11,1,97,0,38,326,212,1845,20,14,167,0,223,2622,8935624.000000
28,16,43,0,0,10,1,91,0,30,207,139,1060,22,14,200,3,189,1675,7572494.000000
29,25,45,0,0,9,3,96,0,24,239,128,996,19,14,224,3,207,1647,8292459.000000
29,27,44,0,0,9,1,89,0,28,234,173,1172,20,14,207,4,199,1852,7973754.000000
32,15,45,0,0,10,2,85,0,27,166,163,1328,19,14,243,2,189,1962,7573829.000000
42,9,46,0,0,11,2,102,0,22,251,125,1196,20,14,195,3,212,1826,8493109.000000
29,8,47,0,0,9,1,81,0,24,304,195,1722,21,14,194,4,175,2478,7016799.000000
38,24,46,0,0,11,4,81,0,36,343,198,1798,19,14,205,2,204,2615,8176714.000000
30,17,47,0,0,11,4,85,0,26,330,161,1210,18,14,213,4,194,1976,7774344.000000
40,28,46,0,0,10,3,84,0,28,353,207,2044,19,14,209,1,211,2875,8457659.000000
34,22,48,0,0,9,4,99,0,24,183,139,1229,18,14,195,6,216,1808,8654114.000000
31,7,45,0,0,10,3,93,0,24,233,188,1458,21,14,222,3,189,2163,7575109.000000
35,24,43,0,0,11,5,79,0,25,282,192,1825,18,14,182,3,197,2541,7896464.000000
30,18,50,0,0,10,2,93,0,30,342,188,1912,20,14,222,1,203,2729,8137104.000000
29,6,43,0,0,8,2,89,0,26,273,165,1349,19,14,225,3,177,2074,7094604.000000
33,32,42,0,0,9,5,75,0,26,306,188,1426,19,14,210,2,196,2191,7854644.000000
26,7,45,0,0,10,2,87,0,23,337,143,1085,21,14,205,5,177,1833,7094079.000000
30,16,42,0,0,10,3,77,0,28,348,186,1953,20,14,178,7,178,2734,7139059.000000
