countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft, res
26,19,37,0,0,8,3,59,0,16,347,147,1383,14,14,121,1,152,2043,5339647.000000
26,10,40,0,0,7,3,62,0,10,229,140,939,15,14,124,2,148,1473,5194400.000000
19,5,36,0,0,7,4,55,0,10,213,131,1089,13,14,150,0,126,1620,4425231.000000
26,11,38,0,0,7,1,64,0,9,243,123,1150,15,14,102,3,147,1659,5161758.000000
18,4,38,0,0,7,1,54,0,6,323,151,1111,15,14,105,3,122,1728,4287211.000000
15,9,44,0,0,6,2,75,0,10,252,131,1015,13,14,133,2,151,1570,5300411.000000
21,0,36,0,0,6,4,69,0,6,237,106,684,14,14,118,3,136,1182,4772136.000000
17,0,38,0,0,7,3,59,0,10,214,147,865,15,14,114,5,124,1384,4354467.000000
18,3,39,0,0,7,1,81,0,9,185,103,699,14,14,114,4,149,1142,5227088.000000
28,15,35,0,0,8,3,65,0,11,356,131,1127,14,14,128,1,154,1782,5407206.000000
16,18,35,0,0,7,2,68,0,7,289,119,822,14,14,121,4,146,1390,5124434.000000
24,0,42,0,0,7,3,59,0,10,290,136,1005,14,14,124,1,135,1594,4740286.000000
14,7,34,0,0,5,2,57,0,0,145,109,461,11,14,129,5,119,874,4174679.000000
18,15,34,0,0,7,2,64,0,10,206,119,782,12,14,143,3,140,1289,4913029.000000
20,9,46,0,0,8,2,65,0,10,213,150,1250,13,14,118,2,150,1770,5267240.000000
14,17,36,0,0,7,3,61,0,5,256,104,746,12,14,155,2,138,1294,4842899.000000
22,8,34,0,0,6,1,60,0,5,240,153,944,15,14,110,3,131,1484,4599758.000000
23,6,35,0,0,5,2,49,0,11,214,127,896,14,14,133,3,120,1412,4214222.000000
18,12,27,0,0,4,4,45,0,5,179,113,493,11,14,172,3,110,990,3860098.000000
24,12,38,0,0,7,2,66,0,14,160,152,914,12,14,113,2,149,1381,5228292.000000
19,5,31,0,0,7,2,59,0,5,109,94,439,13,14,137,4,123,815,4313899.000000
30,10,41,0,0,7,1,75,0,9,258,148,946,19,14,102,2,164,1498,5754663.000000
23,1,35,0,0,8,3,65,0,10,213,104,733,13,14,136,2,135,1225,4737204.000000
20,5,39,0,0,6,2,60,0,9,285,164,1144,13,14,122,3,132,1754,4637299.000000
22,9,40,0,0,7,1,77,0,10,141,110,637,14,14,119,3,156,1048,5470740.000000
14,5,35,0,0,8,4,69,0,6,300,132,896,13,14,141,0,135,1502,4739062.000000
14,15,37,0,0,7,2,58,0,4,168,114,718,12,14,119,6,133,1155,4667784.000000
22,10,34,0,0,7,4,71,0,10,131,113,867,14,14,122,2,148,1273,5192623.000000
22,6,38,0,0,8,2,60,0,9,293,133,1396,13,14,105,3,136,1966,4779698.000000
15,13,40,0,0,8,3,70,0,5,270,129,936,15,14,141,1,149,1511,5229564.000000
19,8,33,0,0,5,3,61,0,6,190,138,787,12,14,164,0,129,1311,4527078.000000
24,13,39,0,0,9,3,55,0,8,334,155,1084,16,14,135,0,143,1746,5021345.000000
18,0,38,0,0,6,3,67,0,9,178,130,816,15,14,129,3,132,1294,4633045.000000
28,11,40,0,0,7,4,70,0,10,406,143,1153,15,14,131,0,160,1872,5617683.000000
31,14,43,0,0,7,2,82,0,12,188,115,795,16,14,94,3,179,1237,6277615.000000
21,9,35,0,0,7,4,53,0,8,312,153,1118,13,14,133,1,129,1752,4531703.000000
19,7,37,0,0,6,2,66,0,10,162,130,869,14,14,140,2,137,1341,4808150.000000
23,10,37,0,0,6,2,68,0,12,257,130,882,12,14,101,4,146,1412,5124490.000000
22,2,39,0,0,7,3,73,0,11,308,142,1359,13,14,89,3,146,1939,5129337.000000
21,0,37,0,0,5,2,59,0,11,224,136,825,13,14,106,5,124,1334,4354021.000000
20,6,36,0,0,7,3,69,0,13,201,90,573,12,14,150,2,141,1055,4945595.000000
14,21,38,0,0,5,2,61,0,7,250,132,1050,13,14,107,5,141,1578,4951517.000000
23,9,37,0,0,6,4,53,0,7,285,146,1200,13,14,150,1,132,1816,4637411.000000
19,12,36,0,0,6,2,66,0,11,268,130,955,15,14,144,0,141,1537,4949445.000000
12,10,33,0,0,7,3,53,0,6,223,128,861,12,14,136,4,118,1384,4144258.000000
20,12,31,0,0,8,5,50,0,10,207,106,824,14,14,133,1,126,1309,4422706.000000
33,0,44,0,0,6,1,82,0,16,207,142,843,16,14,94,2,166,1334,5822982.000000
22,6,43,0,0,8,4,75,0,6,283,141,1125,15,14,90,2,158,1676,5546441.000000
22,10,45,0,0,6,3,71,0,13,365,160,1228,13,14,96,0,157,1889,5512645.000000
15,11,41,0,0,8,3,71,0,9,239,150,1061,13,14,123,1,149,1610,5230305.000000
27,2,37,0,0,7,3,57,0,13,254,159,1106,13,14,132,1,133,1692,4671024.000000
19,11,29,0,0,6,2,52,0,5,178,124,732,12,14,126,5,119,1196,4177759.000000
32,4,43,0,0,6,2,73,0,11,254,149,1185,15,14,102,2,160,1732,5616904.000000
17,0,42,0,0,7,0,78,0,6,205,129,846,14,14,76,5,144,1295,5053739.000000
18,1,38,0,0,7,3,59,0,8,173,165,850,14,14,152,0,126,1376,4422515.000000
15,9,37,0,0,8,3,67,0,9,202,132,921,14,14,131,1,139,1424,4878627.000000
20,1,31,0,0,6,3,55,0,4,197,115,764,11,14,135,3,116,1243,4072615.000000
18,10,41,0,0,6,2,66,0,9,292,110,615,12,14,115,6,143,1173,5017975.000000
30,0,39,0,0,7,2,70,0,14,316,139,1291,14,14,111,3,148,1902,5198999.000000
27,7,38,0,0,7,2,62,0,11,261,137,1202,15,14,118,1,143,1759,5021942.000000
15,11,42,0,0,8,4,70,0,4,205,146,984,12,14,139,0,150,1504,5263946.000000
15,4,39,0,0,7,2,69,0,7,258,118,766,13,14,111,3,136,1290,4773083.000000
18,12,32,0,0,7,2,65,0,6,269,93,851,13,14,144,3,136,1393,4774343.000000
20,13,39,0,0,8,2,75,0,8,240,125,847,15,14,111,2,157,1362,5508435.000000
28,10,41,0,0,8,1,77,0,13,170,150,1003,16,14,105,2,165,1473,5789315.000000
16,7,38,0,0,5,2,73,0,12,202,93,747,13,14,109,6,141,1196,4948363.000000
17,13,34,0,0,8,2,67,0,11,149,107,541,14,14,140,1,141,977,4944372.000000
24,0,34,0,0,8,3,58,0,12,189,116,950,13,14,144,3,127,1441,4459586.000000
19,16,35,0,0,7,3,60,0,12,166,135,896,12,14,135,3,140,1373,4913715.000000
19,16,36,0,0,5,3,60,0,7,282,124,866,11,14,138,2,139,1444,4879189.000000
15,16,41,0,0,6,2,75,0,15,177,122,704,16,14,135,3,155,1186,5437027.000000
21,18,40,0,0,7,3,70,0,14,257,128,995,14,14,125,1,159,1548,5579878.000000
28,10,45,0,0,8,2,70,0,12,234,156,1128,15,14,105,3,163,1667,5721526.000000
22,10,40,0,0,7,3,69,0,11,249,130,1029,14,14,112,2,151,1561,5300345.000000
25,7,43,0,0,7,2,59,0,13,298,176,1516,16,14,106,1,143,2140,5025411.000000
15,10,41,0,0,6,2,65,0,12,185,148,1069,16,14,121,2,139,1567,4880278.000000
24,4,40,0,0,3,2,76,0,11,223,149,1212,14,14,77,3,149,1703,5231934.000000
28,4,36,0,0,7,2,67,0,6,292,111,940,12,14,122,2,144,1499,5054881.000000
22,20,36,0,0,6,3,58,0,11,406,165,1255,13,14,113,4,145,1981,5094890.000000
20,0,36,0,0,7,2,64,0,13,254,141,1111,14,14,133,0,129,1680,4530746.000000
24,1,40,0,0,6,3,62,0,8,317,143,1200,16,14,109,3,136,1810,4778113.000000
16,9,37,0,0,7,2,56,0,8,349,135,965,13,14,130,2,127,1616,4460845.000000
23,6,45,0,0,8,3,79,0,9,298,123,945,12,14,127,2,164,1530,5755068.000000
19,0,27,0,0,5,3,52,0,7,177,95,646,11,14,148,4,106,1102,3721710.000000
23,2,42,0,0,7,2,67,0,12,328,165,1132,14,14,123,0,143,1788,5021615.000000
21,5,35,0,0,7,4,69,0,8,158,120,667,13,14,131,1,141,1112,4945600.000000
17,0,34,0,0,6,4,60,0,12,299,123,963,12,14,137,3,121,1563,4250723.000000
20,6,37,0,0,7,1,69,0,12,260,114,749,13,14,145,2,140,1309,4912944.000000
15,7,34,0,0,5,2,75,0,6,175,105,634,12,14,107,6,138,1059,4841895.000000
20,0,37,0,0,7,4,57,0,11,346,136,852,13,14,157,0,125,1529,4389271.000000
27,0,38,0,0,6,4,54,0,11,290,149,1185,10,14,127,3,129,1789,4532714.000000
24,7,35,0,0,6,2,53,0,13,285,126,835,13,14,141,1,127,1428,4458681.000000
22,13,40,0,0,7,3,68,0,10,229,129,1057,13,14,123,2,153,1577,5370499.000000
21,11,34,0,0,7,2,65,0,10,381,118,1066,14,14,123,4,140,1730,4917828.000000
20,4,28,0,0,6,3,50,0,7,180,144,961,13,14,154,2,111,1475,3899359.000000
17,11,44,0,0,6,3,70,0,7,270,142,1040,13,14,116,3,151,1605,5301017.000000
28,4,39,0,0,4,2,73,0,14,323,133,945,14,14,102,2,150,1547,5265163.000000
18,11,43,0,0,6,2,78,0,7,258,126,829,15,14,87,5,158,1341,5544241.000000
24,13,35,0,0,7,3,60,0,9,260,125,894,13,14,136,1,142,1452,4983950.000000
27,8,33,0,0,5,4,66,0,9,182,116,719,11,14,142,3,143,1196,5017111.000000
15,6,37,0,0,9,1,61,0,7,208,133,1208,17,14,124,1,129,1712,4531568.000000
21,0,43,0,0,6,3,84,0,7,270,132,1022,15,14,93,2,157,1555,5510307.000000
21,6,32,0,0,8,4,57,0,10,191,136,888,12,14,137,3,128,1391,4493896.000000
24,0,38,0,0,8,4,52,0,5,221,161,1202,13,14,141,1,126,1758,4426706.000000
17,11,39,0,0,5,2,73,0,8,295,126,956,12,14,97,5,147,1513,5160896.000000
24,12,42,0,0,7,5,69,0,11,282,130,1080,13,14,110,3,159,1643,5581485.000000
21,0,38,0,0,7,2,81,0,10,207,98,797,16,14,135,2,149,1279,5227858.000000
19,12,40,0,0,7,2,71,0,14,202,102,770,14,14,101,4,151,1221,5297862.000000
24,5,41,0,0,7,2,74,0,16,310,139,1228,14,14,79,3,153,1803,5372999.000000
23,16,42,0,0,6,2,65,0,9,292,158,1259,16,14,118,1,154,1867,5407863.000000
16,9,33,0,0,6,3,49,0,5,313,140,877,14,14,132,2,116,1497,4074645.000000
25,1,42,0,0,6,2,77,0,8,181,124,725,13,14,137,0,153,1202,5366124.000000
20,10,37,0,0,7,2,73,0,12,178,131,889,13,14,97,2,149,1336,5228061.000000
26,9,40,0,0,7,1,68,0,7,304,127,940,16,14,106,3,151,1517,5300332.000000
23,12,36,0,0,8,3,70,0,13,257,107,921,13,14,115,4,152,1444,5335032.000000
22,4,40,0,0,7,3,60,0,7,400,166,1378,15,14,119,1,136,2100,4780111.000000
22,13,38,0,0,8,3,67,0,12,322,156,945,13,14,124,0,151,1586,5299656.000000
27,5,41,0,0,7,1,73,0,14,210,131,902,14,14,113,3,154,1401,5404061.000000
20,4,31,0,0,4,2,60,0,11,239,102,860,15,14,104,5,121,1350,4249527.000000
26,1,46,0,0,5,4,75,0,6,312,119,1079,12,14,114,2,157,1658,5511399.000000
26,14,41,0,0,6,0,76,0,9,205,111,696,16,14,113,2,163,1166,5716616.000000
19,4,34,0,0,6,3,56,0,11,200,134,1078,13,14,122,2,122,1574,4285419.000000
21,20,33,0,0,7,2,60,0,12,364,144,1113,15,14,121,2,143,1785,5022474.000000
27,14,36,0,0,8,2,76,0,12,194,139,893,16,14,124,1,163,1393,5718279.000000
19,11,37,0,0,6,2,71,0,9,174,110,529,12,14,149,2,146,999,5119875.000000
25,10,45,0,0,8,3,77,0,10,252,126,1062,14,14,134,0,168,1612,5895216.000000
25,0,44,0,0,9,3,82,0,8,202,131,828,15,14,127,1,163,1326,5717681.000000
21,27,44,0,0,6,2,75,0,4,269,135,960,14,14,103,4,175,1503,6140435.000000
24,1,34,0,0,5,3,62,0,14,144,111,659,12,14,151,2,129,1107,4525921.000000
15,1,34,0,0,5,3,72,0,7,74,97,376,12,14,140,4,130,724,4557932.000000
19,15,41,0,0,7,2,80,0,5,38,89,444,14,14,158,1,164,763,5747424.000000
17,0,39,0,0,5,2,69,0,3,260,119,1001,13,14,79,7,132,1496,4636514.000000
23,17,40,0,0,7,1,64,0,13,181,130,1032,17,14,118,3,152,1508,5335205.000000
13,17,37,0,0,6,3,65,0,8,229,134,763,13,14,129,2,141,1292,4947614.000000
11,10,44,0,0,6,4,68,0,7,146,132,709,12,14,141,3,143,1164,5016677.000000
8,11,42,0,0,6,1,72,0,13,258,122,715,14,14,117,4,140,1257,4913047.000000
21,20,34,0,0,6,1,69,0,9,202,101,742,13,14,144,2,151,1227,5297256.000000
27,7,41,0,0,5,3,76,0,10,109,111,536,16,14,121,2,159,919,5574141.000000
22,4,38,0,0,7,4,67,0,11,134,122,861,14,14,153,0,142,1309,4982217.000000
22,23,39,0,0,4,5,73,0,6,250,127,1022,11,14,102,3,166,1535,5825417.000000
18,10,38,0,0,6,2,66,0,13,273,123,1184,13,14,119,3,140,1742,4917528.000000
21,5,41,0,0,6,3,76,0,9,226,116,751,13,14,131,1,152,1261,5332121.000000
18,6,35,0,0,7,5,50,0,8,369,138,929,11,14,141,1,121,1611,4250388.000000
22,0,39,0,0,7,2,58,0,8,219,163,1104,14,14,128,2,128,1652,4495973.000000
20,6,37,0,0,5,3,75,0,11,157,95,436,15,14,125,2,146,855,5118620.000000
15,5,35,0,0,4,3,53,0,8,231,134,637,13,14,156,3,115,1196,4036994.000000
30,5,38,0,0,8,3,61,0,10,232,152,1248,14,14,122,1,145,1793,5092132.000000
13,5,36,0,0,5,3,69,0,10,216,109,603,10,14,131,5,131,1098,4596849.000000
18,19,39,0,0,8,3,57,0,11,230,153,1418,14,14,118,1,144,1959,5058778.000000
17,10,40,0,0,8,3,62,0,3,218,134,876,13,14,149,1,140,1408,4913459.000000
18,8,32,0,0,4,2,56,0,12,213,139,884,11,14,109,5,120,1387,4214479.000000
25,0,39,0,0,7,2,69,0,8,171,119,836,15,14,135,1,142,1299,4982519.000000
25,19,40,0,0,6,5,82,0,10,303,119,896,11,14,109,1,177,1463,6209069.000000
25,1,39,0,0,6,3,61,0,8,222,125,904,14,14,121,4,135,1412,4739595.000000
19,10,32,0,0,5,2,54,0,9,154,121,869,16,14,130,4,122,1317,4283716.000000
17,6,34,0,0,7,4,55,0,11,256,139,1072,12,14,138,2,123,1644,4321054.000000
25,20,36,0,0,7,3,61,0,9,155,140,753,13,14,139,3,152,1226,5332235.000000
18,11,40,0,0,6,2,78,0,10,232,117,843,16,14,143,1,155,1376,5438317.000000
14,10,42,0,0,7,2,66,0,14,173,152,1050,16,14,135,2,141,1556,4950122.000000
22,2,40,0,0,7,3,80,0,6,114,120,492,14,14,138,1,154,899,5398500.000000
21,12,37,0,0,7,2,66,0,7,325,122,964,12,14,112,6,145,1562,5091767.000000
21,14,40,0,0,7,2,77,0,10,252,116,839,12,14,95,4,161,1342,5648926.000000
