countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft, res
49,13,86,0,0,9,0,175,0,46,510,319,1576,21,28,205,1,332,2706,9972762.000000
38,10,75,0,0,9,2,154,0,45,433,307,956,23,28,251,0,288,2043,8649998.000000
37,11,71,0,0,7,2,169,0,39,448,259,1034,18,28,214,3,297,2043,8920570.000000
49,18,73,0,0,8,2,160,0,48,452,326,1392,20,28,233,1,310,2500,9312201.000000
41,8,86,0,0,10,4,155,0,47,548,401,1988,20,28,198,0,304,3230,9134522.000000
46,22,82,0,0,7,1,143,0,49,587,344,1805,19,28,241,1,301,3074,9044524.000000
42,21,68,0,0,9,2,158,0,41,443,273,1134,21,28,270,0,300,2210,9011089.000000
54,13,76,0,0,9,2,135,0,42,640,313,1719,21,28,268,0,289,3031,8684226.000000
42,14,71,0,0,8,2,145,0,34,518,297,1358,22,28,247,2,282,2506,8472548.000000
39,12,76,0,0,6,2,152,0,43,517,309,1303,22,28,227,2,287,2451,8622029.000000
37,25,69,0,0,10,1,144,0,46,634,331,1681,20,28,216,2,286,2958,8593868.000000
46,24,81,0,0,8,3,161,0,40,399,306,1337,19,28,229,0,323,2358,9701433.000000
41,12,68,0,0,7,1,157,0,30,453,271,1214,22,28,244,2,286,2264,8591672.000000
46,17,75,0,0,9,1,160,0,45,465,288,1416,20,28,192,1,308,2455,9251666.000000
35,9,58,0,0,8,3,120,0,36,466,311,1361,19,28,299,3,233,2523,7003555.000000
36,19,70,0,0,9,2,162,0,38,271,251,809,20,28,238,2,298,1657,8949355.000000
45,20,83,0,0,8,1,167,0,41,456,314,1478,22,28,191,3,324,2533,9732598.000000
47,8,78,0,0,8,5,174,0,53,509,276,1388,18,28,158,2,320,2432,9611348.000000
47,27,71,0,0,8,1,140,0,42,529,332,1394,21,28,247,1,294,2594,8832494.000000
43,16,74,0,0,9,4,151,0,41,634,361,1661,19,28,211,2,297,2957,8923678.000000
48,35,81,0,0,10,2,165,0,50,547,344,1542,21,28,195,0,341,2727,10242224.000000
49,25,65,0,0,9,3,150,0,49,490,308,1290,19,28,241,2,301,2427,9042116.000000
54,3,79,0,0,10,2,181,0,37,569,272,1149,21,28,215,0,329,2291,9880444.000000
46,23,80,0,0,7,2,147,0,27,372,303,1641,20,28,208,4,305,2603,9163763.000000
51,25,70,0,0,8,1,153,0,44,549,317,1502,21,28,258,0,308,2719,9252914.000000
53,16,85,0,0,5,1,165,0,42,436,270,1138,21,28,232,0,325,2167,9760534.000000
38,25,78,0,0,8,1,143,0,32,397,319,1424,22,28,209,2,293,2433,8802199.000000
50,24,82,0,0,8,2,172,0,53,598,350,1841,21,28,216,2,338,3109,10154706.000000
40,11,71,0,0,7,1,127,0,42,539,358,1444,20,28,281,0,257,2712,7722970.000000
37,15,87,0,0,11,3,174,0,52,439,309,1034,20,28,243,1,327,2126,9820551.000000
36,19,71,0,0,8,0,158,0,44,671,305,1694,22,28,230,1,292,2995,8773884.000000
59,15,82,0,0,9,2,159,0,47,738,372,1749,20,28,191,2,326,3147,9793983.000000
45,24,80,0,0,6,2,154,0,43,581,348,1455,21,28,216,2,311,2694,9342707.000000
45,13,74,0,0,9,4,138,0,38,597,327,1588,19,28,264,1,283,2862,8503722.000000
34,12,73,0,0,10,4,138,0,43,609,336,1219,20,28,258,0,271,2513,8141553.000000
31,14,81,0,0,9,3,174,0,42,392,303,1204,21,28,192,1,312,2183,9370553.000000
51,14,81,0,0,7,3,158,0,44,523,280,1607,18,28,254,2,314,2756,9433856.000000
35,20,78,0,0,7,2,136,0,36,544,340,1656,21,28,248,1,278,2874,8353812.000000
39,36,85,0,0,7,1,175,0,49,450,299,1114,21,28,213,1,343,2175,10300507.000000
45,23,75,0,0,9,1,149,0,37,644,372,1825,20,28,237,0,302,3163,9074309.000000
42,8,71,0,0,8,3,122,0,38,611,328,1553,19,28,251,3,254,2831,7633967.000000
53,22,75,0,0,9,0,147,0,53,494,294,1215,23,28,183,3,306,2293,9191261.000000
53,33,73,0,0,10,3,155,0,37,507,314,1312,21,28,255,2,327,2476,9822439.000000
34,25,87,0,0,7,2,165,0,47,509,304,1316,19,28,199,3,320,2425,9611921.000000
51,24,77,0,0,8,1,147,0,42,475,321,1909,20,28,229,2,308,3026,9255014.000000
40,24,75,0,0,8,1,154,0,40,473,311,1293,18,28,233,4,302,2400,9072532.000000
47,23,75,0,0,8,1,145,0,49,598,324,1514,21,28,247,0,299,2781,8982890.000000
37,0,67,0,0,9,3,151,0,35,334,282,924,20,28,244,5,267,1872,8020999.000000
48,13,84,0,0,7,1,168,0,51,595,338,1340,20,28,251,0,321,2623,9642081.000000
44,20,77,0,0,9,1,146,0,43,518,298,1266,20,28,274,1,297,2448,8922199.000000
62,31,73,0,0,8,1,149,0,46,497,300,1136,20,28,265,1,324,2293,9731410.000000
39,17,83,0,0,7,1,163,0,47,510,304,1567,22,28,201,3,310,2682,9313267.000000
45,10,78,0,0,9,2,166,0,52,409,301,1424,19,28,207,2,310,2442,9312203.000000
50,28,69,0,0,10,1,154,0,47,482,287,1193,21,28,239,2,312,2299,9371602.000000
41,26,75,0,0,10,4,151,0,43,432,338,1375,18,28,255,1,307,2490,9222373.000000
44,16,82,0,0,7,2,168,0,54,460,307,1497,23,28,214,2,319,2585,9582820.000000
45,14,73,0,0,10,2,149,0,38,475,315,1339,21,28,201,2,293,2419,8801738.000000
55,15,82,0,0,9,1,162,0,48,736,359,2012,21,28,201,1,324,3406,9735158.000000
46,24,76,0,0,8,2,145,0,50,559,335,1597,20,28,208,3,301,2800,9043577.000000
45,16,74,0,0,7,2,144,0,52,461,315,1359,20,28,227,1,288,2463,8651964.000000
47,13,69,0,0,8,1,154,0,46,415,274,1112,20,28,233,3,292,2131,8771302.000000
39,18,86,0,0,8,1,152,0,47,748,401,2041,23,28,236,2,304,3526,9136217.000000
36,18,71,0,0,8,2,139,0,43,517,361,1629,21,28,203,2,274,2804,8233331.000000
33,11,82,0,0,8,3,173,0,42,411,300,1072,19,28,230,1,310,2103,9310439.000000
44,27,60,0,0,6,2,151,0,42,446,273,922,21,28,234,2,290,1968,8710097.000000
24,14,71,0,0,8,1,148,0,36,538,300,1473,21,28,276,1,266,2673,7993271.000000
41,29,75,0,0,10,2,167,0,43,552,282,1519,19,28,235,0,324,2678,9732577.000000
31,10,73,0,0,9,3,147,0,52,486,340,1464,21,28,207,3,273,2601,8202859.000000
31,17,81,0,0,9,3,163,0,41,458,297,1380,20,28,246,0,304,2470,9131978.000000
54,8,84,0,0,9,2,161,0,43,562,328,1510,23,28,201,0,318,2695,9552158.000000
44,21,73,0,0,11,4,136,0,40,615,315,1618,20,28,250,1,289,2887,8683698.000000
49,20,72,0,0,8,2,149,0,38,434,298,1163,21,28,249,1,300,2232,9011220.000000
40,28,69,0,0,11,3,164,0,47,370,293,957,19,28,277,1,315,1992,9460546.000000
33,21,83,0,0,7,2,150,0,42,475,322,1358,23,28,231,1,296,2480,8892050.000000
40,41,79,0,0,9,1,168,0,44,385,273,775,21,28,261,1,338,1788,10149416.000000
44,24,85,0,0,9,2,145,0,43,589,352,1869,21,28,262,1,309,3165,9285179.000000
39,7,73,0,0,8,1,160,0,41,472,292,1552,19,28,243,2,288,2649,8653382.000000
45,33,75,0,0,7,2,143,0,48,518,358,1559,20,28,234,2,305,2767,9163449.000000
42,23,62,0,0,11,1,151,0,33,338,255,923,20,28,231,3,290,1831,8710166.000000
36,13,68,0,0,5,2,145,0,49,515,316,1308,22,28,204,2,269,2444,8081744.000000
45,26,79,0,0,10,3,181,0,52,529,298,1465,21,28,190,2,344,2585,10332310.000000
37,12,78,0,0,9,2,149,0,49,656,288,1468,19,28,220,1,287,2729,8622537.000000
37,22,65,0,0,8,1,147,0,38,445,271,1045,19,28,261,2,280,2109,8411054.000000
36,21,73,0,0,9,2,155,0,39,494,297,1567,20,28,238,1,296,2684,8893119.000000
45,20,70,0,0,9,1,130,0,41,599,388,1962,22,28,223,2,275,3265,8265415.000000
58,13,83,0,0,8,2,159,0,47,574,326,1394,21,28,226,1,323,2617,9702243.000000
38,18,77,0,0,9,1,156,0,49,526,363,1446,21,28,210,1,299,2644,8982262.000000
41,14,74,0,0,7,3,140,0,45,526,314,1419,20,28,216,3,279,2571,8382728.000000
64,25,91,0,0,9,1,184,0,54,643,288,1814,22,28,162,2,374,3013,11233769.000000
55,19,73,0,0,8,2,147,0,45,551,310,1335,19,28,272,0,304,2560,9132249.000000
46,36,65,0,0,9,3,138,0,39,613,335,1858,17,28,233,4,297,3127,8925496.000000
42,17,73,0,0,9,2,157,0,41,550,305,1381,20,28,247,1,300,2573,9012398.000000
40,30,70,0,0,6,1,153,0,43,414,305,1344,20,28,248,2,300,2404,9012402.000000
48,33,79,0,0,9,2,162,0,42,528,323,1391,19,28,198,2,333,2531,10001994.000000
37,21,72,0,0,7,2,155,0,38,511,314,1401,21,28,201,3,294,2517,8832383.000000
37,24,78,0,0,8,1,172,0,39,525,249,1042,20,28,258,0,320,2161,9610477.000000
32,27,64,0,0,5,1,144,0,34,332,271,996,21,28,235,6,273,1923,8201526.000000
38,21,91,0,0,8,1,189,0,44,478,316,1425,20,28,179,0,348,2490,10451252.000000
37,9,77,0,0,8,5,152,0,41,530,337,1373,17,28,250,1,288,2577,8652355.000000
47,12,63,0,0,9,2,136,0,43,502,326,1348,22,28,216,3,269,2488,8082391.000000
52,26,85,0,0,7,1,153,0,48,812,364,2140,23,28,211,1,324,3627,9736069.000000
50,14,78,0,0,7,3,157,0,44,477,278,1425,21,28,230,2,309,2505,9282598.000000
40,24,80,0,0,10,3,162,0,42,570,329,1502,19,28,248,0,319,2738,9582747.000000
52,25,82,0,0,6,1,152,0,52,606,371,1896,24,28,198,1,318,3176,9554495.000000
58,20,89,0,0,7,0,158,0,48,566,340,1626,22,28,215,0,332,2845,9972969.000000
44,36,77,0,0,8,2,172,0,47,515,280,1484,23,28,226,0,339,2603,10182328.000000
47,17,75,0,0,9,1,156,0,44,367,265,1103,21,28,244,3,305,2075,9161375.000000
32,19,73,0,0,8,1,153,0,41,657,318,1899,22,28,181,4,286,3150,8595058.000000
46,34,78,0,0,10,2,165,0,46,542,314,1456,21,28,222,0,335,2629,10062144.000000
51,27,82,0,0,9,2,134,0,41,711,387,2230,18,28,209,2,305,3626,9166576.000000
56,24,83,0,0,12,2,152,0,44,673,407,1844,23,28,212,0,329,3231,9884188.000000
51,16,79,0,0,8,2,160,0,42,609,342,1355,18,28,193,2,316,2589,9491819.000000
44,11,79,0,0,9,2,171,0,41,550,336,1583,20,28,183,1,316,2742,9492479.000000
46,30,68,0,0,10,2,145,0,39,421,274,1316,22,28,234,0,301,2334,9041448.000000
29,9,82,0,0,9,2,161,0,45,550,308,1324,20,28,245,1,292,2521,8772106.000000
48,31,84,0,0,11,1,179,0,45,550,343,1646,21,28,178,1,354,2812,10632766.000000
43,17,79,0,0,6,2,153,0,44,516,307,1541,20,28,216,1,300,2673,9012716.000000
51,18,84,0,0,7,2,175,0,37,599,353,1727,20,28,222,0,337,2986,10123530.000000
42,27,70,0,0,7,2,149,0,43,453,308,1216,19,28,219,2,297,2288,8921349.000000
44,33,77,0,0,7,1,162,0,31,450,287,1184,22,28,235,1,324,2238,9731105.000000
47,26,81,0,0,8,2,135,0,53,589,363,1741,21,28,225,1,299,3021,8984045.000000
31,30,76,0,0,7,2,150,0,39,636,330,1863,21,28,243,0,296,3160,8894569.000000
45,20,64,0,0,9,1,119,0,49,609,323,1605,17,28,253,3,258,2887,7754265.000000
41,12,70,0,0,8,1,171,0,35,440,255,1242,23,28,221,3,303,2247,9101783.000000
49,11,66,0,0,9,1,147,0,49,596,314,1504,20,28,240,3,283,2754,8503603.000000
56,44,75,0,0,8,1,157,0,53,537,282,1364,21,28,212,2,341,2499,10242132.000000
35,15,78,0,0,10,4,157,0,38,613,294,1154,22,28,248,0,299,2397,8981055.000000
49,15,79,0,0,8,3,165,0,50,593,334,1742,19,28,197,1,319,2964,9583550.000000
37,21,85,0,0,8,2,173,0,41,444,275,1147,20,28,246,2,326,2203,9791377.000000
46,8,85,0,0,7,3,188,0,44,490,306,1602,22,28,195,2,337,2689,10123019.000000
39,21,70,0,0,7,3,164,0,50,464,299,1525,20,28,233,0,304,2619,9132561.000000
47,15,79,0,0,7,2,159,0,44,593,345,2207,21,28,199,0,309,3437,9285626.000000
45,23,77,0,0,9,2,172,0,50,606,314,1396,19,28,204,1,328,2618,9851918.000000
43,24,74,0,0,7,2,150,0,44,776,301,1934,20,28,226,1,300,3330,9015085.000000
45,16,77,0,0,7,1,163,0,43,629,316,1741,21,28,228,3,309,3009,9284633.000000
49,33,83,0,0,11,2,169,0,52,517,324,1478,17,28,204,0,347,2620,10421919.000000
41,13,73,0,0,7,0,137,0,38,512,317,1369,21,28,197,5,271,2487,8142767.000000
41,20,69,0,0,10,3,137,0,39,642,339,1774,21,28,271,0,280,3114,8414559.000000
36,19,75,0,0,8,2,137,0,40,488,343,1604,20,28,228,2,277,2753,8323499.000000
52,16,76,0,0,9,3,150,0,36,559,327,1414,20,28,233,1,306,2618,9192359.000000
46,7,89,0,0,9,2,161,0,54,521,302,1622,23,28,215,0,314,2765,9432916.000000
56,36,69,0,0,9,2,148,0,53,660,337,1882,22,28,198,1,320,3181,9614410.000000
39,25,73,0,0,8,4,147,0,42,646,328,1884,18,28,242,2,296,3190,8895222.000000
51,30,84,0,0,7,2,164,0,51,647,317,1706,20,28,198,1,338,2968,10153447.000000
48,20,90,0,0,7,2,194,0,45,444,291,1260,22,28,180,2,361,2272,10841028.000000
40,28,84,0,0,10,3,155,0,44,592,354,1721,22,28,222,1,320,2984,9613869.000000
48,11,80,0,0,9,1,159,0,44,519,317,1496,19,28,244,1,308,2668,9252904.000000
39,11,77,0,0,8,1,171,0,32,427,267,1220,21,28,227,2,307,2224,9221407.000000
45,7,80,0,0,8,1,158,0,40,405,294,1124,19,28,243,2,299,2155,8981172.000000
38,17,76,0,0,8,3,149,0,46,536,297,1568,20,28,210,2,291,2707,8743081.000000
38,14,69,0,0,9,3,159,0,41,367,294,1244,19,28,230,1,292,2224,8771244.000000
35,14,72,0,0,9,1,176,0,38,463,275,1191,24,28,214,1,307,2234,9220901.000000
42,19,82,0,0,7,1,151,0,45,577,298,1619,20,28,218,3,302,2808,9073793.000000
46,21,74,0,0,10,3,134,0,40,537,319,1378,19,28,232,3,288,2556,8652734.000000
46,12,70,0,0,9,2,149,0,40,416,282,1126,20,28,267,2,288,2181,8651561.000000
43,8,80,0,0,10,2,165,0,47,499,330,1358,19,28,186,0,308,2467,9251052.000000
57,26,82,0,0,9,2,176,0,45,549,334,1677,20,28,200,1,352,2854,10573221.000000
40,20,74,0,0,6,2,143,0,44,538,336,1558,21,28,239,2,285,2766,8563517.000000
53,22,78,0,0,7,1,168,0,47,549,311,1439,21,28,231,1,329,2627,9882503.000000
54,20,75,0,0,7,2,143,0,47,597,342,1510,21,28,225,2,301,2772,9043147.000000
39,28,86,0,0,9,2,163,0,39,449,309,1425,22,28,209,1,327,2482,9821981.000000
45,25,77,0,0,7,1,151,0,51,493,307,1251,20,28,222,3,306,2375,9191968.000000
55,26,74,0,0,7,1,165,0,41,481,276,1345,21,28,201,3,328,2396,9852050.000000
34,22,75,0,0,10,1,154,0,44,478,281,1144,22,28,235,0,296,2232,8890692.000000
55,9,64,0,0,7,4,129,0,40,702,340,1898,20,28,240,3,268,3271,8055660.000000
47,20,85,0,0,8,0,178,0,48,639,313,1477,22,28,196,0,338,2723,10151985.000000
53,16,89,0,0,7,2,188,0,51,654,325,1715,22,28,166,2,355,2963,10663367.000000
