countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft, res
177,54,280,0,0,34,12,572,0,121,1509,934,7059,65,112,1357,2,1129,11159,22621378.000000
166,100,279,0,0,36,9,544,0,118,1273,1110,8337,65,112,1454,1,1134,12470,22721227.000000
161,46,305,0,0,35,8,604,0,107,1700,1011,7388,67,112,1244,0,1159,11629,23222174.000000
160,97,277,0,0,33,12,559,0,110,1564,1011,7404,62,112,1482,0,1138,11745,22803025.000000
162,94,298,0,0,33,6,584,0,125,1811,1024,7724,62,112,1228,2,1177,12088,23583763.000000
152,84,258,0,0,40,9,510,0,111,1325,1028,7416,62,112,1468,0,1053,11522,21100529.000000
164,67,279,0,0,29,8,542,0,116,1464,1067,7519,66,112,1354,2,1089,11700,21821506.000000
179,69,264,0,0,39,9,555,0,106,1372,1035,7743,64,112,1363,1,1115,11796,22340538.000000
156,101,269,0,0,32,7,542,0,94,1531,1065,7952,64,112,1403,2,1107,12223,22182907.000000
152,41,259,0,0,40,9,565,0,105,1300,947,6792,64,112,1381,0,1066,10701,21358754.000000
156,78,265,0,0,38,15,522,0,100,1375,1015,7381,62,112,1564,1,1074,11610,21522086.000000
157,56,259,0,0,34,9,549,0,104,1422,1031,7830,66,112,1372,4,1064,11941,21321881.000000
158,84,296,0,0,33,9,606,0,110,1619,902,7049,67,112,1273,3,1186,11135,23761821.000000
138,78,287,0,0,30,8,553,0,113,1078,1018,7055,62,112,1447,1,1094,10886,21917688.000000
133,56,264,0,0,33,8,521,0,126,1279,1085,7167,65,112,1480,2,1015,11316,20340592.000000
151,113,281,0,0,39,8,560,0,111,1422,1062,6941,63,112,1409,2,1152,11122,23080908.000000
148,49,281,0,0,39,12,563,0,125,1596,1070,7681,64,112,1352,2,1092,12002,21882936.000000
112,75,276,0,0,34,9,523,0,101,1704,1157,8057,65,112,1310,4,1029,12510,20624379.000000
151,92,280,0,0,33,9,550,0,109,1434,1027,7586,69,112,1385,0,1115,11722,22341228.000000
156,109,276,0,0,37,5,532,0,109,1706,1078,7959,66,112,1300,2,1115,12332,22343802.000000
154,75,265,0,0,32,12,542,0,114,1693,1064,7108,62,112,1506,1,1080,11660,21644532.000000
147,85,281,0,0,36,8,574,0,103,1756,1037,7547,62,112,1335,4,1131,11956,22664409.000000
156,54,266,0,0,36,9,503,0,114,1398,1068,7821,64,112,1572,0,1024,12149,20522839.000000
134,103,284,0,0,33,9,565,0,99,1150,1034,7128,62,112,1484,2,1128,11071,22598997.000000
156,92,287,0,0,33,7,561,0,98,1107,1027,7274,62,112,1400,0,1136,11080,22757461.000000
141,94,267,0,0,32,12,548,0,95,1178,971,6216,63,112,1578,1,1094,10214,21919062.000000
187,108,276,0,0,34,12,567,0,116,1427,1000,7811,61,112,1502,1,1184,12030,23722441.000000
157,122,271,0,0,35,9,529,0,112,1499,1083,7990,63,112,1505,1,1123,12365,22503513.000000
144,85,262,0,0,36,11,520,0,117,1278,1053,7259,62,112,1571,1,1058,11453,21201187.000000
146,97,272,0,0,36,11,524,0,103,1433,1086,7698,59,112,1466,1,1086,11958,21761969.000000
145,91,265,0,0,36,7,524,0,103,1759,1148,8677,62,112,1399,3,1068,13263,21406120.000000
141,94,303,0,0,35,8,594,0,109,1532,1066,7832,68,112,1219,2,1175,11940,23541193.000000
138,80,269,0,0,36,9,527,0,111,1489,1065,7628,64,112,1433,6,1059,11908,21223348.000000
154,73,291,0,0,35,13,579,0,107,1351,1109,7447,64,112,1496,0,1145,11686,22941241.000000
141,109,277,0,0,36,11,556,0,111,1867,1051,7524,66,112,1395,4,1130,12130,22646310.000000
156,92,258,0,0,36,11,553,0,121,1353,1004,7124,61,112,1379,2,1106,11156,22160013.000000
163,75,302,0,0,35,6,579,0,111,1362,978,6771,63,112,1317,1,1160,10715,23238934.000000
174,71,287,0,0,38,12,542,0,114,1507,1167,8360,65,112,1306,0,1124,12631,22521947.000000
144,91,269,0,0,35,7,540,0,121,1341,1043,7088,66,112,1404,2,1086,11177,21760346.000000
138,53,261,0,0,32,8,513,0,107,1435,1143,8340,65,112,1371,1,1005,12574,20141998.000000
165,70,285,0,0,38,8,550,0,109,1157,1064,7890,64,112,1354,1,1116,11751,22358489.000000
145,82,287,0,0,37,9,587,0,114,1463,1113,8447,67,112,1272,4,1147,12592,22982080.000000
176,120,281,0,0,34,7,554,0,125,1510,1081,8066,66,112,1431,2,1172,12393,23483342.000000
139,58,260,0,0,36,10,570,0,91,1275,952,6263,66,112,1429,4,1073,10192,21499270.000000
154,53,261,0,0,37,9,531,0,114,1551,1085,8636,67,112,1373,1,1045,12939,20943531.000000
153,85,284,0,0,39,5,593,0,103,1237,932,5975,70,112,1458,1,1159,9888,23218492.000000
149,63,279,0,0,37,10,572,0,110,1140,980,7290,60,112,1359,1,1110,11052,22237530.000000
167,79,283,0,0,33,7,561,0,89,1578,975,7175,64,112,1361,1,1130,11355,22641865.000000
147,111,274,0,0,37,13,545,0,117,1661,1021,7669,59,112,1533,1,1127,12173,22584895.000000
151,64,282,0,0,32,9,535,0,114,1570,1093,8084,64,112,1296,3,1073,12336,21502687.000000
151,41,259,0,0,33,9,528,0,91,1266,977,6838,65,112,1545,2,1021,10896,20460500.000000
144,64,272,0,0,34,10,560,0,108,1424,1019,7169,64,112,1374,1,1084,11271,21720588.000000
141,106,277,0,0,36,12,551,0,92,1523,1014,6524,64,112,1404,2,1123,10735,22501348.000000
147,82,274,0,0,36,10,535,0,105,1361,1123,7232,63,112,1444,1,1084,11441,21720770.000000
164,96,280,0,0,40,7,529,0,112,1293,1103,7405,64,112,1409,1,1116,11499,22359968.000000
153,68,277,0,0,37,7,591,0,103,1327,1046,6895,65,112,1418,0,1133,10966,22699626.000000
151,81,279,0,0,35,12,570,0,117,1366,1021,7427,60,112,1420,0,1128,11523,22600413.000000
158,70,276,0,0,33,8,577,0,103,1356,1050,7542,63,112,1390,1,1122,11617,22480407.000000
152,80,268,0,0,33,12,524,0,108,1653,1166,8059,68,112,1435,0,1069,12601,21424485.000000
147,68,264,0,0,34,5,523,0,115,1355,1102,7358,67,112,1414,1,1041,11524,20860725.000000
164,68,287,0,0,37,10,561,0,108,1758,1106,7925,62,112,1423,0,1127,12494,22584981.000000
148,83,251,0,0,34,9,489,0,100,1579,1088,7937,59,112,1521,6,1014,12402,20325205.000000
177,68,269,0,0,34,11,499,0,109,1641,1065,7260,69,112,1268,2,1058,11526,21202240.000000
157,69,268,0,0,30,9,538,0,102,1318,1002,6382,63,112,1514,2,1071,10495,21460254.000000
172,53,265,0,0,33,10,540,0,112,1662,1046,8068,60,112,1358,1,1073,12419,21503594.000000
166,61,259,0,0,41,8,529,0,114,1448,1070,7130,65,112,1437,2,1064,11378,21321740.000000
145,82,272,0,0,34,11,571,0,116,1676,1093,7943,64,112,1275,1,1115,12280,22343006.000000
173,42,272,0,0,35,10,546,0,117,1431,1067,7535,63,112,1430,0,1078,11755,21601437.000000
170,64,272,0,0,38,10,536,0,119,1453,1082,7689,67,112,1297,0,1090,11819,21840666.000000
144,77,267,0,0,34,11,531,0,94,1498,1062,7549,66,112,1422,2,1064,11805,21322441.000000
147,94,244,0,0,31,12,495,0,105,1382,1079,7335,64,112,1551,1,1023,11629,20502149.000000
149,62,277,0,0,32,7,527,0,125,1628,1077,8381,65,112,1462,1,1054,12851,21124903.000000
155,82,280,0,0,38,8,565,0,122,1818,1088,8062,65,112,1294,1,1128,12562,22604800.000000
156,118,282,0,0,37,9,551,0,100,1518,1160,8462,65,112,1371,1,1153,12789,23102932.000000
139,54,300,0,0,31,12,581,0,106,1338,1041,6958,66,112,1476,1,1117,11098,22380629.000000
153,50,266,0,0,40,7,535,0,117,1291,1056,7449,62,112,1462,1,1051,11550,21060420.000000
150,103,280,0,0,32,9,538,0,100,1508,1155,8126,63,112,1426,2,1112,12492,22283161.000000
163,82,269,0,0,32,7,519,0,106,1440,1102,8048,65,112,1424,2,1072,12299,21482440.000000
177,88,266,0,0,35,15,516,0,106,1491,1117,8100,60,112,1472,0,1097,12458,21982897.000000
159,114,269,0,0,38,9,556,0,108,1785,1108,8146,62,112,1343,2,1145,12666,22945074.000000
155,64,253,0,0,36,6,531,0,117,1279,942,6847,64,112,1537,2,1045,10900,20940614.000000
157,102,272,0,0,33,7,551,0,121,1487,1075,8022,68,112,1338,2,1122,12225,22482192.000000
153,96,265,0,0,35,10,542,0,116,1441,1047,7809,65,112,1384,2,1101,11976,22061806.000000
151,77,279,0,0,28,7,570,0,106,1512,1071,8213,66,112,1223,4,1112,12307,22281724.000000
129,52,262,0,0,35,10,476,0,105,1638,1132,9214,63,112,1427,3,964,13694,19325761.000000
161,100,284,0,0,33,8,560,0,116,1550,1014,7332,69,112,1295,3,1146,11491,22961856.000000
155,76,272,0,0,34,6,534,0,115,1599,1055,8179,65,112,1457,2,1077,12584,21584489.000000
162,98,263,0,0,35,9,559,0,116,1411,1030,7527,64,112,1359,1,1126,11620,22560717.000000
164,104,285,0,0,36,5,563,0,127,1702,1021,7387,66,112,1311,1,1157,11727,23183133.000000
152,75,259,0,0,35,11,545,0,108,1332,1011,7459,65,112,1386,3,1077,11476,21580510.000000
179,87,283,0,0,37,10,522,0,106,1745,1241,9648,67,112,1301,1,1118,14221,22405879.000000
163,95,263,0,0,33,8,537,0,106,1106,961,7256,67,112,1491,2,1099,11101,22018917.000000
163,68,271,0,0,29,10,558,0,134,1341,1025,6961,66,112,1430,2,1099,11071,22020526.000000
134,96,281,0,0,36,12,530,0,106,1642,1173,8254,69,112,1406,1,1089,12763,21824517.000000
138,99,263,0,0,39,8,517,0,126,1667,1148,8584,64,112,1366,0,1064,13067,21324372.000000
137,66,266,0,0,39,9,568,0,101,1008,982,6928,64,112,1342,1,1085,10538,21735795.000000
162,128,273,0,0,36,13,500,0,118,1725,1144,8929,62,112,1544,0,1112,13634,22286953.000000
147,83,268,0,0,35,9,536,0,111,1265,1041,7744,63,112,1343,3,1078,11682,21599660.000000
162,97,280,0,0,39,8,566,0,108,1220,990,6431,68,112,1570,0,1152,10499,23079701.000000
138,37,295,0,0,37,10,562,0,95,1468,1064,7162,67,112,1386,1,1079,11355,21621241.000000
158,80,279,0,0,34,9,533,0,102,1315,1039,7510,63,112,1442,5,1093,11588,21901269.000000
149,58,287,0,0,38,9,607,0,106,1481,991,7622,67,112,1298,1,1148,11678,23000933.000000
168,63,275,0,0,34,8,572,0,122,1382,986,7605,64,112,1317,2,1120,11590,22440271.000000
135,96,274,0,0,36,10,555,0,113,1399,1107,8399,60,112,1305,2,1106,12497,22161031.000000
174,69,281,0,0,34,6,555,0,109,1620,974,7122,67,112,1367,2,1119,11373,22422711.000000
171,62,284,0,0,37,9,552,0,104,1435,1041,7191,67,112,1465,0,1115,11415,22341552.000000
153,109,272,0,0,32,9,512,0,103,1401,1066,7484,62,112,1459,1,1087,11688,21781465.000000
136,90,265,0,0,36,9,528,0,119,1392,1026,6826,62,112,1534,2,1064,11073,21321707.000000
148,74,264,0,0,39,8,513,0,122,1663,1075,8344,64,112,1473,1,1046,12854,20965269.000000
151,72,259,0,0,30,8,525,0,107,1635,1063,8236,60,112,1485,3,1045,12701,20945154.000000
173,74,286,0,0,39,8,552,0,117,1692,1076,7409,64,112,1311,3,1132,11784,22683380.000000
161,99,283,0,0,36,6,558,0,112,1606,1055,7815,65,112,1379,0,1143,12144,22903000.000000
140,75,271,0,0,40,7,565,0,103,1046,1016,7486,63,112,1377,2,1098,11205,21997287.000000
143,59,259,0,0,37,9,504,0,117,1418,1103,7868,71,112,1388,3,1011,12080,20262176.000000
139,62,266,0,0,39,9,518,0,101,1603,1069,7811,67,112,1359,3,1033,12125,20703405.000000
154,106,274,0,0,33,8,552,0,112,1181,1025,7302,64,112,1425,2,1127,11223,22579027.000000
142,92,282,0,0,32,7,570,0,125,1500,974,7060,59,112,1351,1,1125,11182,22540849.000000
169,84,273,0,0,31,10,583,0,107,1683,956,6828,63,112,1439,2,1150,11190,23043579.000000
147,127,274,0,0,40,7,604,0,114,1161,918,6116,65,112,1452,0,1199,9938,24017454.000000
155,69,258,0,0,38,10,544,0,109,1487,1055,7437,64,112,1257,2,1074,11523,21520557.000000
159,55,266,0,0,32,12,544,0,105,1436,980,7067,62,112,1439,3,1068,11204,21401522.000000
164,56,285,0,0,37,10,559,0,111,1379,1179,7942,64,112,1501,0,1111,12288,22262156.000000
161,94,296,0,0,34,10,607,0,113,1447,1063,7094,68,112,1385,1,1202,11283,24081082.000000
152,73,272,0,0,36,11,571,0,110,1167,1028,6916,64,112,1430,2,1115,10829,22338544.000000
165,61,270,0,0,38,10,519,0,106,1245,1112,7622,60,112,1520,3,1063,11780,21301034.000000
160,58,279,0,0,41,9,584,0,122,1459,981,6849,65,112,1286,1,1131,10875,22659810.000000
165,35,270,0,0,36,10,534,0,99,1341,1114,7843,64,112,1366,5,1050,11944,21041202.000000
162,55,282,0,0,35,9,534,0,109,1559,1061,8164,62,112,1381,2,1077,12450,21583170.000000
166,94,269,0,0,30,10,541,0,126,1710,1080,7835,65,112,1381,3,1110,12312,22244775.000000
163,70,274,0,0,38,10,514,0,104,1580,1047,7409,62,112,1446,2,1069,11762,21423236.000000
158,109,278,0,0,27,8,554,0,105,1479,1074,7663,62,112,1387,2,1134,11884,22721922.000000
153,78,261,0,0,37,8,521,0,114,1295,1004,7345,65,112,1483,3,1058,11421,21201019.000000
151,67,284,0,0,36,8,559,0,107,1611,1100,8219,64,112,1291,1,1105,12505,22142754.000000
155,87,286,0,0,37,9,573,0,99,1090,1054,7296,67,112,1391,2,1147,11111,22977855.000000
146,76,285,0,0,37,12,567,0,93,1625,1120,8545,62,112,1356,4,1123,12917,22504340.000000
139,55,259,0,0,36,7,538,0,99,1419,1004,7298,67,112,1395,2,1034,11396,20721137.000000
160,42,262,0,0,36,10,489,0,109,1249,1179,8408,66,112,1473,3,999,12599,20021712.000000
153,79,299,0,0,32,8,578,0,104,1253,1019,7046,64,112,1391,5,1149,10994,23019705.000000
149,73,282,0,0,42,11,544,0,122,1516,1085,7879,64,112,1407,1,1101,12186,22062684.000000
168,45,266,0,0,33,6,550,0,111,1595,1077,7575,66,112,1340,0,1068,11876,21402317.000000
141,93,272,0,0,35,8,551,0,104,1101,1079,7331,64,112,1472,0,1100,11263,22038340.000000
155,60,263,0,0,36,9,544,0,113,1068,1057,6803,63,112,1460,2,1067,10678,21377745.000000
154,81,286,0,0,40,11,557,0,110,1567,1068,7873,63,112,1333,1,1129,12127,22622331.000000
138,81,266,0,0,34,10,556,0,114,1179,994,7471,64,112,1487,1,1085,11422,21739575.000000
164,88,262,0,0,35,9,565,0,98,1335,1012,8272,67,112,1407,2,1123,12305,22501394.000000
153,58,284,0,0,36,8,567,0,113,1409,1096,7427,65,112,1336,3,1106,11561,22160858.000000
159,83,285,0,0,36,9,557,0,112,1385,1091,7125,62,112,1476,1,1129,11364,22621186.000000
153,83,275,0,0,33,5,546,0,118,1614,1113,7815,65,112,1286,3,1095,12126,21942838.000000
167,63,280,0,0,31,8,542,0,115,1358,1048,7386,66,112,1470,2,1091,11557,21861449.000000
144,94,261,0,0,32,10,506,0,100,1437,994,7541,65,112,1392,4,1047,11645,20981845.000000
157,73,259,0,0,35,7,509,0,108,1264,1074,7186,65,112,1438,3,1040,11250,20840140.000000
130,74,279,0,0,36,9,589,0,86,1317,902,5971,64,112,1366,4,1117,9822,22378613.000000
149,80,286,0,0,32,13,559,0,101,1304,1059,6613,64,112,1472,2,1119,10727,22420017.000000
170,50,300,0,0,39,9,551,0,106,1454,1132,8469,67,112,1386,1,1119,12727,22422531.000000
130,89,269,0,0,35,9,533,0,101,1210,1018,7668,58,112,1440,3,1065,11610,21339731.000000
161,68,279,0,0,38,11,540,0,91,1320,1049,7118,68,112,1295,4,1097,11057,21979412.000000
155,92,271,0,0,35,8,572,0,110,1287,952,7160,65,112,1367,2,1133,11055,22699322.000000
152,70,262,0,0,31,9,520,0,103,1375,1084,7619,69,112,1272,3,1044,11637,20920168.000000
136,57,278,0,0,27,9,565,0,106,1335,914,6578,63,112,1487,5,1072,10600,21480882.000000
141,93,276,0,0,34,11,584,0,124,1334,927,6601,66,112,1457,1,1139,10622,22820018.000000
160,97,281,0,0,36,10,521,0,124,1270,1171,8241,66,112,1368,3,1105,12355,22140772.000000
164,78,267,0,0,34,10,556,0,117,1604,999,7229,63,112,1429,3,1109,11556,22223383.000000
149,87,285,0,0,32,12,544,0,124,1478,1067,8185,59,112,1437,0,1109,12462,22222502.000000
152,62,272,0,0,35,10,553,0,109,1579,1067,7709,62,112,1419,2,1084,12059,21723301.000000
153,94,269,0,0,33,8,553,0,93,1424,1031,6557,61,112,1474,2,1110,10754,22240993.000000
138,77,268,0,0,34,12,492,0,113,1521,1166,8586,65,112,1426,2,1021,12991,20463907.000000
154,92,275,0,0,36,10,542,0,120,1542,1079,7969,67,112,1384,3,1109,12276,22223308.000000
