countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft, res
66,40,121,0,0,17,12,224,0,70,631,568,3941,32,21,613,6,480,5882,7225789.000000
76,46,111,0,0,16,11,210,0,66,645,557,3319,30,21,649,10,470,5297,7073418.000000
80,54,107,0,0,18,9,211,0,67,864,544,3653,29,21,685,3,479,5866,7209405.000000
65,48,106,0,0,18,16,216,0,78,700,526,3397,26,21,652,6,469,5406,7058179.000000
72,52,119,0,0,17,10,225,0,69,662,590,3964,30,21,623,6,495,5965,7450966.000000
82,19,116,0,0,17,11,206,0,74,627,535,3341,29,21,658,8,451,5293,6788221.000000
71,30,110,0,0,17,11,207,0,60,721,498,3492,29,21,681,8,446,5510,6714134.000000
69,31,112,0,0,17,9,204,0,60,850,495,3627,30,21,587,10,442,5680,6654785.000000
94,17,118,0,0,18,12,231,0,73,554,515,3352,28,21,600,6,490,5149,7372572.000000
72,34,116,0,0,17,12,219,0,79,766,530,3865,32,21,611,5,470,5909,7075355.000000
81,28,117,0,0,16,15,207,0,69,807,610,4473,28,21,671,4,464,6683,6988576.000000
74,36,111,0,0,17,13,227,0,71,587,452,2670,29,21,664,8,478,4502,7189770.000000
82,16,123,0,0,17,10,214,0,68,892,516,3631,29,21,682,5,462,5844,6954581.000000
87,46,113,0,0,16,11,199,0,76,845,603,4370,31,21,655,8,472,6609,7108679.000000
75,18,111,0,0,15,10,218,0,60,507,523,3748,30,21,651,5,447,5545,6729645.000000
73,48,102,0,0,15,15,196,0,70,652,520,3498,30,21,676,11,449,5478,6759572.000000
82,39,112,0,0,17,13,211,0,65,655,563,3579,27,21,730,3,474,5643,7134028.000000
83,48,121,0,0,16,10,239,0,76,733,472,3261,32,21,625,4,517,5224,7777161.000000
80,30,112,0,0,14,11,206,0,61,932,601,3783,30,21,756,4,453,6188,6820699.000000
94,42,129,0,0,18,9,230,0,71,791,602,4220,32,21,621,5,522,6363,7857269.000000
75,16,120,0,0,17,13,220,0,75,732,591,4166,29,21,700,1,461,6315,6941668.000000
81,27,122,0,0,16,15,223,0,78,742,551,3889,31,21,628,6,484,5946,7285686.000000
87,24,118,0,0,17,12,230,0,68,725,549,3928,31,21,674,4,488,6000,7345782.000000
80,30,117,0,0,17,13,235,0,63,823,492,2968,28,21,628,14,492,5037,7402228.000000
85,26,116,0,0,18,13,226,0,78,584,518,3403,31,21,657,3,484,5295,7282760.000000
78,45,116,0,0,16,12,209,0,72,657,545,4006,32,21,630,6,476,5969,7166204.000000
81,79,111,0,0,18,10,194,0,73,752,566,4061,29,21,660,3,493,6165,7421236.000000
77,31,115,0,0,15,12,215,0,57,685,520,3468,33,21,670,8,465,5462,6999022.000000
85,40,125,0,0,18,12,218,0,83,662,548,4267,31,21,652,5,498,6269,7497468.000000
83,52,122,0,0,17,13,205,0,75,978,566,4061,33,21,665,2,492,6401,7406419.000000
82,49,121,0,0,16,11,207,0,77,1001,608,5067,32,21,602,4,486,7412,7321481.000000
75,38,112,0,0,17,12,206,0,58,652,555,3360,30,21,593,6,460,5275,6922740.000000
74,23,108,0,0,15,11,176,0,71,1004,549,4037,28,21,597,14,407,6321,6132664.000000
87,16,111,0,0,16,12,174,0,71,927,581,3735,31,21,705,4,416,6075,6265209.000000
73,24,116,0,0,16,8,195,0,68,976,595,4242,30,21,653,5,432,6590,6507674.000000
81,71,123,0,0,17,13,218,0,67,687,590,4324,31,21,628,7,523,6355,7872984.000000
80,49,125,0,0,16,13,248,0,66,630,417,2818,32,21,636,7,531,4627,7985283.000000
78,37,120,0,0,15,8,220,0,68,595,522,3623,31,21,571,8,478,5439,7194185.000000
75,27,112,0,0,17,11,202,0,73,802,539,3839,31,21,624,5,444,5934,6685309.000000
71,64,125,0,0,18,14,206,0,75,763,531,4187,31,21,646,3,498,6257,7496814.000000
87,22,113,0,0,17,12,210,0,69,527,541,3705,32,21,632,7,461,5534,6939722.000000
90,21,112,0,0,16,13,183,0,72,1013,623,4856,31,21,607,6,435,7229,6555753.000000
85,43,117,0,0,15,14,204,0,79,771,561,4532,30,21,673,1,478,6668,7198396.000000
84,27,119,0,0,17,12,218,0,60,563,533,3361,32,21,640,5,477,5215,7177761.000000
75,46,117,0,0,16,13,213,0,64,946,547,3862,30,21,648,7,480,6125,7225967.000000
77,54,115,0,0,17,14,205,0,63,988,607,4212,30,21,723,5,482,6649,7257893.000000
86,27,112,0,0,16,11,194,0,64,779,580,4111,30,21,617,11,446,6213,6717523.000000
77,45,110,0,0,17,8,216,0,71,540,480,2862,30,21,663,8,473,4675,7115726.000000
70,40,111,0,0,17,11,192,0,61,860,618,3872,29,21,793,5,441,6259,6641404.000000
70,40,110,0,0,15,11,232,0,60,578,435,2772,33,21,685,5,478,4589,7189978.000000
86,58,115,0,0,18,12,201,0,73,814,571,4360,30,21,598,6,490,6473,7377958.000000
66,22,102,0,0,17,13,187,0,67,913,662,4959,29,21,683,7,407,7341,6136692.000000
77,47,111,0,0,16,11,193,0,57,718,574,3364,32,21,583,9,455,5358,6848284.000000
86,46,114,0,0,16,12,239,0,76,723,490,3111,29,21,638,2,513,5090,7716124.000000
95,26,127,0,0,19,11,231,0,84,878,626,4967,32,21,621,3,509,7232,7665828.000000
76,27,117,0,0,16,10,213,0,56,470,459,3537,28,21,703,7,459,5281,6909005.000000
65,20,106,0,0,14,9,191,0,74,693,579,3911,28,21,673,8,405,5987,6101236.000000
80,27,117,0,0,16,10,225,0,77,754,522,3709,31,21,628,4,475,5746,7149468.000000
79,26,116,0,0,17,13,238,0,75,465,492,3117,30,21,682,5,489,4887,7356587.000000
74,37,109,0,0,17,8,207,0,64,587,513,3476,31,21,675,8,452,5375,6803949.000000
81,27,114,0,0,15,12,192,0,69,835,563,3865,30,21,619,7,441,6009,6640747.000000
80,48,119,0,0,15,8,202,0,58,709,613,3778,30,21,679,8,472,5896,7105675.000000
96,27,119,0,0,18,12,218,0,74,837,549,3888,31,21,596,3,490,5999,7375160.000000
76,35,106,0,0,17,11,204,0,63,760,595,4494,29,21,684,1,449,6647,6763248.000000
79,10,118,0,0,18,14,222,0,69,797,515,3356,29,21,653,4,461,5444,6937816.000000
63,32,109,0,0,18,10,200,0,78,888,571,3996,30,21,630,8,432,6222,6506677.000000
80,38,119,0,0,15,11,223,0,64,553,502,2811,31,21,715,5,486,4702,7310329.000000
70,24,117,0,0,16,13,192,0,71,1068,575,4339,30,21,696,5,432,6805,6508449.000000
60,22,114,0,0,17,11,231,0,66,646,506,3315,31,21,765,3,455,5353,6847898.000000
76,56,110,0,0,16,10,204,0,71,674,516,3082,30,21,717,3,472,5114,7101516.000000
65,39,109,0,0,14,13,212,0,62,468,449,2772,29,21,612,14,452,4427,6800789.000000
79,42,120,0,0,19,12,227,0,70,995,598,4304,29,21,659,4,499,6680,7512868.000000
79,34,108,0,0,17,10,192,0,77,929,577,4283,31,21,561,8,440,6487,6627833.000000
69,30,114,0,0,15,15,204,0,75,654,572,3622,28,21,698,5,447,5675,6729421.000000
72,40,119,0,0,15,11,210,0,66,695,543,3445,31,21,724,7,467,5532,7029029.000000
67,36,112,0,0,15,12,219,0,71,743,490,3538,31,21,632,6,461,5532,6938884.000000
84,36,121,0,0,17,12,206,0,78,922,648,5259,28,21,647,4,476,7607,7172548.000000
81,17,119,0,0,18,12,240,0,65,591,506,3167,30,21,642,3,487,5025,7326467.000000
77,53,121,0,0,16,13,209,0,78,850,561,4584,33,21,658,4,489,6789,7364169.000000
70,44,117,0,0,16,10,203,0,76,877,564,4252,30,21,688,7,460,6515,6928077.000000
80,29,113,0,0,15,11,214,0,70,776,487,3248,30,21,651,8,462,5291,6952838.000000
82,54,118,0,0,15,12,194,0,73,1247,641,5006,31,21,642,6,475,7667,7156931.000000
78,34,114,0,0,16,12,200,0,64,859,649,4361,30,21,747,2,454,6733,6838222.000000
78,24,103,0,0,16,13,185,0,63,733,550,3935,31,21,682,8,419,6023,6311461.000000
86,39,123,0,0,17,10,217,0,83,718,578,3637,33,21,613,7,492,5690,7404549.000000
64,69,100,0,0,15,10,186,0,75,693,544,3430,26,21,788,3,444,5580,6683582.000000
83,57,119,0,0,16,9,223,0,68,503,502,2949,28,21,607,9,507,4687,7625973.000000
71,50,115,0,0,17,10,218,0,76,747,539,4547,29,21,632,7,481,6598,7244097.000000
74,47,103,0,0,15,11,210,0,76,809,542,3807,30,21,693,7,460,5985,6925787.000000
93,39,114,0,0,16,10,203,0,71,641,596,3540,27,21,669,7,475,5572,7149153.000000
70,35,110,0,0,15,13,217,0,61,524,468,2938,29,21,686,7,460,4734,6921013.000000
65,44,117,0,0,16,12,234,0,69,634,508,3286,29,21,633,5,488,5185,7342346.000000
84,31,114,0,0,17,10,198,0,65,927,583,4219,28,21,595,6,454,6444,6837315.000000
82,25,119,0,0,18,12,217,0,87,663,555,3371,32,21,587,6,473,5322,7117845.000000
81,39,117,0,0,18,10,225,0,70,785,514,3470,29,21,562,9,490,5460,7373669.000000
80,47,115,0,0,16,9,202,0,59,639,563,3584,27,21,654,7,469,5554,7059251.000000
95,52,122,0,0,18,15,216,0,81,915,540,4219,30,21,573,6,518,6385,7797206.000000
83,46,114,0,0,17,11,203,0,70,888,567,4411,30,21,621,5,474,6613,7138245.000000
77,21,120,0,0,17,11,212,0,66,920,516,3948,30,21,668,9,458,6178,6896742.000000
77,41,114,0,0,14,11,208,0,79,695,500,3866,30,21,704,9,465,5904,7001284.000000
78,35,119,0,0,16,11,215,0,62,809,493,3719,29,21,618,10,474,5761,7135339.000000
72,24,121,0,0,16,13,195,0,74,831,570,3753,29,21,650,7,441,5935,6640330.000000
70,15,113,0,0,16,11,203,0,74,740,607,4437,29,21,683,3,428,6594,6448261.000000
77,38,127,0,0,18,10,223,0,66,948,560,4071,33,21,644,3,493,6346,7421469.000000
75,44,113,0,0,17,10,233,0,77,771,504,3395,30,21,598,11,492,5407,7403777.000000
75,32,115,0,0,16,13,226,0,59,594,503,3221,31,21,693,6,477,5128,7177456.000000
77,29,118,0,0,17,12,222,0,77,680,518,3879,32,21,667,4,475,5878,7150455.000000
82,40,116,0,0,17,12,213,0,70,750,543,3579,29,21,584,7,480,5583,7224018.000000
68,29,118,0,0,18,10,225,0,60,673,526,3300,30,21,673,7,468,5290,7042984.000000
83,27,111,0,0,14,12,196,0,67,580,546,3568,29,21,685,5,443,5501,6668998.000000
74,36,117,0,0,16,13,210,0,68,734,570,4057,28,21,676,4,466,6158,7016407.000000
73,59,116,0,0,15,11,223,0,71,716,445,3750,32,21,619,6,497,5660,7479827.000000
80,38,111,0,0,16,12,215,0,69,729,529,3958,32,21,620,5,472,5963,7105817.000000
75,36,110,0,0,19,13,209,0,69,627,562,3853,31,21,678,3,462,5844,6955193.000000
78,36,117,0,0,16,12,201,0,77,781,548,3869,31,21,662,8,460,5997,6926091.000000
79,26,111,0,0,17,9,214,0,74,710,518,3488,29,21,660,7,456,5507,6863882.000000
74,28,121,0,0,18,12,204,0,70,1141,602,4092,31,21,643,4,457,6604,6881918.000000
73,46,111,0,0,18,10,203,0,71,641,549,3822,29,21,624,10,461,5767,6940781.000000
78,69,121,0,0,18,8,200,0,60,884,538,4164,31,21,612,10,494,6320,7437692.000000
90,43,115,0,0,17,11,226,0,65,929,492,3107,29,21,717,2,502,5362,7551696.000000
72,31,116,0,0,18,12,232,0,67,602,481,3357,31,21,635,9,481,5203,7238290.000000
92,51,114,0,0,17,11,199,0,79,785,587,4131,30,21,694,1,484,6328,7286536.000000
88,56,119,0,0,16,10,234,0,75,545,463,3165,30,21,701,2,523,5002,7866523.000000
76,30,104,0,0,16,13,190,0,63,575,517,3139,29,21,723,6,429,5073,6457155.000000
80,63,117,0,0,19,11,212,0,62,518,507,3421,31,21,631,9,502,5200,7553527.000000
82,28,122,0,0,16,12,234,0,71,671,500,3564,33,21,660,4,494,5524,7433832.000000
83,31,109,0,0,15,11,204,0,74,818,612,3599,30,21,665,6,453,5825,6819534.000000
73,39,115,0,0,16,7,212,0,76,890,557,4094,32,21,614,6,462,6290,6956813.000000
88,38,110,0,0,16,13,208,0,69,821,600,4337,30,21,656,6,473,6540,7123165.000000
79,26,113,0,0,13,13,199,0,68,736,538,3417,29,21,730,6,443,5545,6668767.000000
85,14,118,0,0,17,9,208,0,64,1087,659,4800,31,21,622,3,451,7287,6795200.000000
76,38,115,0,0,15,13,209,0,59,846,581,3483,32,21,687,4,466,5713,7013786.000000
83,5,120,0,0,17,13,210,0,71,729,593,4053,30,21,639,5,448,6141,6746413.000000
74,46,117,0,0,15,10,215,0,69,866,463,3674,29,21,692,6,477,5820,7179918.000000
87,45,109,0,0,17,11,213,0,64,613,517,3150,29,21,600,7,482,5001,7251784.000000
84,26,118,0,0,16,12,222,0,65,742,503,2887,31,21,696,7,478,4952,7191105.000000
65,46,116,0,0,16,13,213,0,62,720,507,3461,28,21,636,8,469,5443,7058744.000000
83,48,117,0,0,16,13,207,0,66,789,544,3482,31,21,609,7,484,5549,7283734.000000
65,15,116,0,0,15,9,204,0,66,604,545,3399,30,21,713,8,424,5386,6383785.000000
90,40,115,0,0,19,10,236,0,73,623,482,3278,30,21,614,4,510,5125,7672048.000000
73,43,116,0,0,16,13,190,0,69,1059,601,4768,28,21,635,4,451,7185,6795114.000000
93,40,115,0,0,16,14,226,0,86,734,519,3927,32,21,628,5,504,5952,7585714.000000
61,33,108,0,0,14,12,199,0,71,626,553,3398,27,21,649,11,427,5356,6428885.000000
84,50,108,0,0,16,9,209,0,70,638,543,3681,29,21,617,6,476,5605,7164431.000000
79,55,113,0,0,17,10,221,0,67,548,505,3388,29,21,626,6,495,5190,7447880.000000
78,33,121,0,0,18,10,228,0,69,598,528,2989,31,21,593,10,488,4839,7341435.000000
91,25,122,0,0,16,12,229,0,84,761,595,3844,33,21,607,2,495,5947,7449865.000000
72,26,112,0,0,18,13,218,0,75,812,583,3562,32,21,640,2,459,5727,6908630.000000
73,27,124,0,0,16,12,221,0,85,806,570,4113,31,21,627,6,473,6259,7121891.000000
81,22,111,0,0,16,13,201,0,68,744,553,3674,30,21,721,4,444,5815,6684750.000000
79,32,107,0,0,16,11,191,0,73,492,561,3674,30,21,720,1,436,5572,6564056.000000
74,33,109,0,0,15,12,198,0,69,923,573,4042,26,21,687,9,441,6350,6642290.000000
76,57,102,0,0,16,13,227,0,64,800,469,3269,29,21,684,7,491,5343,7387938.000000
89,22,121,0,0,17,13,214,0,69,776,548,3947,31,21,640,7,476,6039,7166208.000000
81,32,122,0,0,16,10,205,0,62,534,547,3466,29,21,680,8,466,5347,7013863.000000
85,33,111,0,0,19,12,204,0,76,841,680,4360,30,21,630,4,464,6642,6987957.000000
85,39,125,0,0,17,11,228,0,79,650,542,3644,30,21,671,3,505,5640,7599106.000000
90,39,122,0,0,17,11,242,0,73,820,484,3495,33,21,648,5,521,5579,7838712.000000
80,39,119,0,0,14,12,207,0,64,764,547,3916,30,21,638,7,471,5987,7091005.000000
79,38,118,0,0,17,11,201,0,68,874,545,4286,28,21,629,9,464,6460,6988182.000000
89,31,114,0,0,16,13,216,0,81,682,502,3829,30,21,701,1,479,5847,7209875.000000
75,33,114,0,0,16,15,217,0,79,696,504,3778,29,21,630,4,470,5741,7074709.000000
