countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
12,0,44,0,0,0,0,12,0,7,460,105,2175,8,14,75,12,68,2856,2411820.000000,12,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,52,3001,1853261.000000,597.000000
12,0,40,0,0,1,1,0,0,7,466,106,2313,9,14,80,11,54,3006,1922991.000000,12,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,52,3001,1853261.000000,597.000000
12,0,43,0,0,1,1,9,0,4,442,105,2199,9,14,80,11,66,2864,2341595.000000,12,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,52,3001,1853261.000000,594.015000
12,0,41,0,0,2,1,3,0,7,448,105,2283,9,14,85,11,59,2962,2097560.000000,12,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,52,3001,1853261.000000,594.015000
12,0,41,0,0,2,2,3,0,7,448,105,2283,9,14,85,11,60,2962,2132560.000000,12,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,52,3001,1853261.000000,591.044925
12,0,41,0,0,3,1,3,0,7,445,107,2283,9,14,82,11,60,2958,2132502.000000,12,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,52,3001,1853261.000000,591.044925
12,0,41,0,0,3,1,3,0,7,445,107,2283,9,14,87,10,60,2962,2132202.000000,12,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,52,3001,1853261.000000,588.089700
12,0,41,0,0,3,2,3,0,7,445,107,2283,9,14,87,10,61,2962,2167202.000000,12,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,52,3001,1853261.000000,585.149252
8,0,41,0,0,3,1,3,0,7,445,107,2283,9,14,87,10,56,2962,1992202.000000,12,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,52,3001,1853261.000000,585.149252
8,0,41,0,0,2,2,3,0,6,423,107,2229,9,14,89,10,56,2887,1991457.000000,12,0,40,0,0,0,0,0,0,7,466,106,2313,8,14,75,12,52,3001,1853261.000000,579.312388
