countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
61,0,107,0,0,1,1,0,0,32,852,342,6960,13,21,452,44,170,8716,4344767.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,600.000000
61,0,107,0,0,1,1,0,0,28,852,342,6960,13,21,452,44,170,8712,4344747.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,597.000000
61,0,107,0,0,2,2,0,0,32,852,342,6960,14,21,458,43,172,8722,4394617.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,597.000000
59,0,106,0,0,2,2,0,0,32,852,342,6960,14,21,458,43,169,8722,4319617.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,582.223506
59,0,106,0,0,3,3,0,0,32,852,342,6960,15,21,464,42,171,8728,4369467.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,576.415826
59,0,104,0,0,3,3,0,0,32,852,342,6960,15,21,464,42,169,8728,4319467.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,570.666078
59,0,106,0,0,4,4,0,0,32,852,342,6960,16,21,466,41,173,8730,4419277.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,570.666078
59,0,105,0,0,3,4,0,0,33,840,343,6960,16,21,460,41,171,8714,4369103.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,567.812748
59,0,104,0,0,3,4,0,0,33,840,343,6960,16,21,460,41,170,8714,4344103.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,564.973684
59,0,105,0,0,4,5,0,0,33,840,343,6960,17,21,473,40,173,8727,4419023.000000,61,0,107,0,0,0,0,0,0,32,852,342,6960,12,21,447,45,168,8711,4294927.000000,564.973684
