countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
73,0,109,0,0,0,1,0,0,58,1144,561,7416,18,42,184,1,183,9424,8289307.000000,73,0,109,0,0,0,0,0,0,58,1144,561,7416,18,42,184,1,182,9424,8244307.000000,597.000000
72,0,108,0,0,0,0,0,0,59,1144,561,7416,18,42,184,1,180,9425,8154312.000000,72,0,108,0,0,0,0,0,0,59,1144,561,7416,18,42,184,1,180,9425,8154312.000000,597.000000
68,0,108,0,0,0,0,0,0,59,1144,561,7416,18,42,184,1,176,9425,7974312.000000,68,0,108,0,0,0,0,0,0,59,1144,561,7416,18,42,184,1,176,9425,7974312.000000,594.015000
68,0,109,0,0,0,0,6,0,61,1136,559,7304,18,42,184,1,183,9305,8288672.000000,68,0,108,0,0,0,0,0,0,59,1144,561,7416,18,42,184,1,176,9425,7974312.000000,591.044925
68,0,108,0,0,1,0,0,0,58,1144,560,7416,18,42,185,1,177,9424,8019312.000000,68,0,108,0,0,0,0,0,0,59,1144,561,7416,18,42,184,1,176,9425,7974312.000000,591.044925
67,0,107,0,0,1,0,0,0,58,1144,560,7416,18,42,185,1,175,9424,7929312.000000,67,0,107,0,0,1,0,0,0,58,1144,560,7416,18,42,185,1,175,9424,7929312.000000,588.089700
67,0,107,0,0,1,0,0,0,53,1144,560,7416,18,42,185,1,175,9419,7929287.000000,67,0,107,0,0,1,0,0,0,53,1144,560,7416,18,42,185,1,175,9419,7929287.000000,585.149252
67,0,107,0,0,1,0,0,0,54,1144,560,7416,18,42,185,1,175,9420,7929292.000000,67,0,107,0,0,1,0,0,0,53,1144,560,7416,18,42,185,1,175,9419,7929287.000000,582.223506
66,0,106,0,0,1,1,0,0,53,1140,559,7416,19,42,189,1,174,9419,7884302.000000,66,0,106,0,0,1,1,0,0,53,1140,559,7416,19,42,189,1,174,9419,7884302.000000,582.223506
66,0,105,0,0,1,1,0,0,53,1140,559,7416,19,42,189,1,173,9419,7839302.000000,66,0,105,0,0,1,1,0,0,53,1140,559,7416,19,42,189,1,173,9419,7839302.000000,579.312388
66,0,105,0,0,1,2,0,0,53,1140,559,7416,20,42,189,1,174,9420,7884322.000000,66,0,105,0,0,1,1,0,0,53,1140,559,7416,19,42,189,1,173,9419,7839302.000000,576.415826
67,0,105,0,0,1,2,0,0,54,1140,559,7416,20,42,189,1,175,9421,7929327.000000,66,0,105,0,0,1,1,0,0,53,1140,559,7416,19,42,189,1,173,9419,7839302.000000,573.533747
67,0,105,0,0,1,2,0,0,56,1140,559,7416,20,42,189,1,175,9423,7929337.000000,66,0,105,0,0,1,1,0,0,53,1140,559,7416,19,42,189,1,173,9419,7839302.000000,570.666078
67,3,102,0,0,1,2,0,0,54,1140,559,7416,20,42,189,1,175,9421,7929327.000000,66,0,105,0,0,1,1,0,0,53,1140,559,7416,19,42,189,1,173,9419,7839302.000000,570.666078
65,0,103,0,0,1,2,0,0,52,1140,559,7416,20,42,189,1,171,9419,7749317.000000,65,0,103,0,0,1,2,0,0,52,1140,559,7416,20,42,189,1,171,9419,7749317.000000,570.666078
64,0,103,0,0,1,2,0,0,57,1140,559,7416,20,42,189,1,170,9424,7704342.000000,64,0,103,0,0,1,2,0,0,57,1140,559,7416,20,42,189,1,170,9424,7704342.000000,567.812748
64,0,103,0,0,1,2,0,0,54,1140,559,7416,20,42,189,1,170,9421,7704327.000000,64,0,103,0,0,1,2,0,0,54,1140,559,7416,20,42,189,1,170,9421,7704327.000000,564.973684
64,0,102,0,0,1,2,0,0,58,1140,559,7416,20,42,189,1,169,9425,7659347.000000,64,0,102,0,0,1,2,0,0,58,1140,559,7416,20,42,189,1,169,9425,7659347.000000,564.973684
61,4,101,0,0,1,2,0,0,58,1140,559,7416,20,42,189,1,169,9425,7659347.000000,64,0,102,0,0,1,2,0,0,58,1140,559,7416,20,42,189,1,169,9425,7659347.000000,562.148816
61,4,101,0,0,1,2,0,0,58,1137,559,7416,20,42,187,1,169,9420,7659297.000000,61,4,101,0,0,1,2,0,0,58,1137,559,7416,20,42,187,1,169,9420,7659297.000000,559.338072
61,4,101,0,0,2,2,0,0,58,1140,558,7416,20,42,185,1,170,9420,7704302.000000,61,4,101,0,0,1,2,0,0,58,1137,559,7416,20,42,187,1,169,9420,7659297.000000,559.338072
61,4,101,0,0,2,1,0,0,58,1140,558,7416,21,42,185,1,169,9421,7659322.000000,61,4,101,0,0,1,2,0,0,58,1137,559,7416,20,42,187,1,169,9420,7659297.000000,556.541381
64,8,102,0,0,2,1,0,0,59,1140,558,7416,21,42,185,1,177,9422,8019327.000000,61,4,101,0,0,1,2,0,0,58,1137,559,7416,20,42,187,1,169,9420,7659297.000000,550.989881
58,4,101,0,0,2,1,0,0,58,1140,558,7416,21,42,185,1,166,9421,7524322.000000,58,4,101,0,0,2,1,0,0,58,1140,558,7416,21,42,185,1,166,9421,7524322.000000,550.989881
