countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
104,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,255,17668,12774667.000000,104,0,149,0,0,0,0,0,0,94,2177,668,14437,24,56,209,0,253,17665,12674599.000000,600.000000
104,0,149,0,0,1,2,0,0,93,2175,670,14437,25,56,212,0,256,17668,12824667.000000,104,0,149,0,0,0,0,0,0,94,2177,668,14437,24,56,209,0,253,17665,12674599.000000,597.000000
101,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,252,17668,12624667.000000,101,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,252,17668,12624667.000000,597.000000
104,0,149,0,0,0,1,0,0,92,2177,668,14437,24,56,214,0,254,17668,12724664.000000,101,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,252,17668,12624667.000000,597.000000
104,0,149,0,0,1,0,0,0,93,2163,668,14381,24,56,216,0,254,17601,12724629.000000,101,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,252,17668,12624667.000000,594.015000
104,0,151,0,0,0,1,6,0,92,2159,666,14341,25,56,217,0,262,17556,13124605.000000,101,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,252,17668,12624667.000000,594.015000
104,0,151,0,0,0,2,6,0,92,2159,666,14341,25,56,217,0,263,17556,13174605.000000,101,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,252,17668,12624667.000000,591.044925
102,0,151,0,0,0,1,6,0,90,2159,666,14341,25,56,217,0,260,17554,13024595.000000,101,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,252,17668,12624667.000000,591.044925
103,0,151,0,0,0,1,6,0,91,2159,666,14341,25,56,217,0,261,17555,13074600.000000,101,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,252,17668,12624667.000000,591.044925
103,0,151,0,0,0,1,6,0,93,2159,666,14341,25,56,217,0,261,17557,13074610.000000,101,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,252,17668,12624667.000000,588.089700
102,0,148,0,0,0,1,6,0,90,2159,666,14341,25,56,217,0,257,17554,12874595.000000,101,0,149,0,0,1,1,0,0,93,2175,670,14437,25,56,212,0,252,17668,12624667.000000,588.089700
