countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
44,0,71,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,115,4198,1753308.000000,44,0,71,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,115,4198,1753308.000000,591.044925
45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,588.089700
45,0,66,0,0,0,1,0,0,34,615,239,3134,13,21,74,72,112,4202,1708198.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,576.415826
45,0,66,0,0,0,2,0,0,34,615,239,3134,13,21,74,72,113,4202,1723198.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,562.148816
45,0,66,0,0,1,2,0,0,34,615,239,3134,14,21,77,71,114,4205,1738083.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,562.148816
47,0,64,0,0,1,2,0,0,36,615,239,3134,14,21,77,71,114,4207,1738085.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,553.758674
47,0,67,0,0,2,3,12,0,35,611,233,3042,14,21,91,71,131,4118,1992684.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,540.052457
45,0,65,0,0,2,4,12,0,36,606,234,3042,15,21,96,71,128,4121,1947726.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,537.352194
44,0,65,0,0,2,4,12,0,35,598,235,3042,15,21,98,71,127,4115,1932728.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,534.665433
44,0,65,0,0,3,5,12,0,35,598,235,3042,16,21,105,70,129,4122,1962633.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,531.992106
44,0,65,0,0,3,5,15,0,37,595,233,3021,16,21,105,70,132,4098,2007525.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,529.332146
44,0,65,0,0,4,6,12,0,35,598,235,3042,17,21,110,69,131,4127,1992528.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,529.332146
44,0,65,0,0,4,6,12,0,35,598,235,3042,17,21,109,69,131,4126,1992523.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,529.332146
44,0,65,0,0,4,6,12,0,35,598,235,3042,17,21,118,68,131,4134,1992418.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,526.685485
45,0,65,0,0,4,6,12,0,35,602,240,3068,17,21,118,68,132,4169,2007557.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,508.525710
44,0,65,0,0,4,6,12,0,35,598,235,3042,17,21,128,68,131,4144,1992468.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,508.525710
44,0,65,0,0,4,6,12,0,35,598,235,3042,17,21,136,67,131,4151,1992358.000000,45,0,66,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,111,4198,1693308.000000,498.431221
