countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,600.000000
46,0,70,0,0,1,0,0,0,35,618,237,3134,12,21,77,73,117,4207,1783345.000000,46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,600.000000
46,0,70,0,0,2,1,0,0,35,618,237,3134,13,21,86,72,119,4216,1813260.000000,46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,597.000000
46,0,70,0,0,2,1,0,0,35,618,237,3134,13,21,88,72,119,4218,1813270.000000,46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,597.000000
46,0,70,0,0,2,1,0,0,35,618,237,3134,13,21,80,72,119,4210,1813230.000000,46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,597.000000
46,0,70,0,0,2,1,0,0,35,618,237,3134,13,21,86,72,119,4216,1813260.000000,46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,597.000000
45,0,71,0,0,2,1,18,0,34,600,229,2912,13,21,86,72,137,3967,2082123.000000,46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,594.015000
46,0,70,0,0,2,1,6,0,35,612,233,3114,13,21,86,72,125,4186,1903150.000000,46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,594.015000
46,0,71,0,0,2,1,6,0,37,614,236,3086,13,21,86,72,126,4165,1918017.000000,46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,594.015000
45,0,70,0,0,2,1,0,0,35,608,237,3134,14,21,87,72,118,4208,1798275.000000,46,3,68,0,0,0,0,0,0,34,615,239,3134,12,21,70,73,117,4198,1783308.000000,594.015000
