countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
77,0,89,0,0,0,1,0,0,67,1483,381,6587,16,28,60,0,167,8622,5046382.000000,77,0,89,0,0,0,0,0,0,67,1459,382,6587,16,28,57,0,166,8596,5016314.000000,600.000000
74,0,89,0,0,0,1,0,0,67,1491,381,6587,17,28,63,0,164,8634,4956455.000000,74,0,89,0,0,0,1,0,0,67,1491,381,6587,17,28,63,0,164,8634,4956455.000000,597.000000
72,0,89,0,0,0,1,0,0,65,1491,381,6587,17,28,63,0,162,8632,4896445.000000,72,0,89,0,0,0,1,0,0,65,1491,381,6587,17,28,63,0,162,8632,4896445.000000,594.015000
75,0,89,0,0,1,1,0,0,67,1486,381,6587,18,28,65,0,166,8632,5016500.000000,72,0,89,0,0,0,1,0,0,65,1491,381,6587,17,28,63,0,162,8632,4896445.000000,594.015000
75,0,89,0,0,1,0,0,0,67,1493,380,6587,19,28,67,0,165,8641,4986556.000000,72,0,89,0,0,0,1,0,0,65,1491,381,6587,17,28,63,0,162,8632,4896445.000000,588.089700
72,0,89,0,0,2,1,0,0,67,1497,379,6587,19,28,71,0,164,8648,4956619.000000,72,0,89,0,0,0,1,0,0,65,1491,381,6587,17,28,63,0,162,8632,4896445.000000,585.149252
72,0,89,0,0,2,0,0,0,67,1497,379,6587,19,28,71,0,163,8648,4926619.000000,72,0,89,0,0,0,1,0,0,65,1491,381,6587,17,28,63,0,162,8632,4896445.000000,582.223506
71,0,90,0,0,2,0,0,0,67,1497,379,6587,19,28,71,0,163,8648,4926619.000000,72,0,89,0,0,0,1,0,0,65,1491,381,6587,17,28,63,0,162,8632,4896445.000000,579.312388
70,0,90,0,0,2,0,0,0,66,1497,379,6587,19,28,71,0,162,8647,4896614.000000,72,0,89,0,0,0,1,0,0,65,1491,381,6587,17,28,63,0,162,8632,4896445.000000,573.533747
69,0,90,0,0,2,0,0,0,64,1497,379,6587,19,28,71,0,161,8645,4866604.000000,69,0,90,0,0,2,0,0,0,64,1497,379,6587,19,28,71,0,161,8645,4866604.000000,553.758674
69,0,90,0,0,2,1,0,0,64,1497,379,6587,20,28,71,0,162,8646,4896624.000000,69,0,90,0,0,2,0,0,0,64,1497,379,6587,19,28,71,0,161,8645,4866604.000000,550.989881
69,0,90,0,0,2,0,0,0,64,1497,379,6587,19,28,71,0,161,8645,4866604.000000,69,0,90,0,0,2,0,0,0,64,1497,379,6587,19,28,71,0,161,8645,4866604.000000,548.234932
68,0,89,0,0,2,0,0,0,63,1497,379,6587,19,28,71,0,159,8644,4806599.000000,68,0,89,0,0,2,0,0,0,63,1497,379,6587,19,28,71,0,159,8644,4806599.000000,537.352194
69,0,86,0,0,2,0,0,0,64,1447,378,6399,18,28,76,0,157,8410,4745668.000000,69,0,86,0,0,2,0,0,0,64,1447,378,6399,18,28,76,0,157,8410,4745668.000000,537.352194
68,0,86,0,0,2,0,0,0,64,1447,378,6399,18,28,76,0,156,8410,4715668.000000,68,0,86,0,0,2,0,0,0,64,1447,378,6399,18,28,76,0,156,8410,4715668.000000,531.992106
65,0,85,0,0,2,0,3,0,61,1459,375,6267,19,28,82,0,155,8291,4685112.000000,65,0,85,0,0,2,0,3,0,61,1459,375,6267,19,28,82,0,155,8291,4685112.000000,526.685485
65,0,84,0,0,3,1,3,0,61,1399,374,6091,19,28,85,0,156,8057,4714216.000000,65,0,85,0,0,2,0,3,0,61,1459,375,6267,19,28,82,0,155,8291,4685112.000000,521.431797
65,0,84,0,0,3,1,6,0,61,1399,374,6067,19,28,85,0,159,8033,4804096.000000,65,0,85,0,0,2,0,3,0,61,1459,375,6267,19,28,82,0,155,8291,4685112.000000,500.935900
65,0,84,0,0,3,1,3,0,61,1405,375,6091,19,28,91,0,156,8070,4714313.000000,65,0,85,0,0,2,0,3,0,61,1459,375,6267,19,28,82,0,155,8291,4685112.000000,500.935900
65,0,84,0,0,3,1,3,0,62,1417,375,6091,20,28,96,0,156,8089,4714425.000000,65,0,85,0,0,2,0,3,0,61,1459,375,6267,19,28,82,0,155,8291,4685112.000000,498.431221
63,0,84,0,0,3,1,3,0,59,1417,375,6091,20,28,96,0,154,8086,4654410.000000,63,0,84,0,0,3,1,3,0,59,1417,375,6091,20,28,96,0,154,8086,4654410.000000,493.459369
63,0,84,0,0,3,1,3,0,59,1411,375,6091,19,28,99,0,154,8082,4654429.000000,63,0,84,0,0,3,1,3,0,59,1417,375,6091,20,28,96,0,154,8086,4654410.000000,490.992073
63,0,83,0,0,3,1,3,0,59,1411,375,6091,19,28,99,0,153,8082,4624429.000000,63,0,83,0,0,3,1,3,0,59,1411,375,6091,19,28,99,0,153,8082,4624429.000000,478.839407
60,0,81,0,0,3,1,3,0,56,1411,375,6091,19,28,99,0,148,8079,4474414.000000,60,0,81,0,0,3,1,3,0,56,1411,375,6091,19,28,99,0,148,8079,4474414.000000,476.445210
63,0,83,0,0,3,1,3,0,59,1406,375,6091,19,28,100,0,153,8078,4624439.000000,60,0,81,0,0,3,1,3,0,56,1411,375,6091,19,28,99,0,148,8079,4474414.000000,476.445210
63,0,83,0,0,3,1,0,0,60,1406,375,6115,19,28,100,0,150,8103,4534564.000000,60,0,81,0,0,3,1,3,0,56,1411,375,6091,19,28,99,0,148,8079,4474414.000000,474.062984
63,0,84,0,0,3,1,3,0,60,1406,373,6103,19,28,100,0,154,8089,4654502.000000,60,0,81,0,0,3,1,3,0,56,1411,375,6091,19,28,99,0,148,8079,4474414.000000,469.334205
62,0,79,0,0,3,1,3,0,60,1406,373,6103,19,28,100,0,148,8089,4474502.000000,60,0,81,0,0,3,1,3,0,56,1411,375,6091,19,28,99,0,148,8079,4474414.000000,464.652597
59,3,78,0,0,3,1,3,0,57,1406,373,6103,19,28,100,0,147,8086,4444487.000000,59,3,78,0,0,3,1,3,0,57,1406,373,6103,19,28,100,0,147,8086,4444487.000000,453.151865
54,3,81,0,0,3,1,3,0,57,1406,373,6103,19,28,100,0,145,8086,4384487.000000,54,3,81,0,0,3,1,3,0,57,1406,373,6103,19,28,100,0,145,8086,4384487.000000,446.388517
55,7,82,0,0,3,1,6,0,58,1402,372,6079,19,28,100,0,154,8058,4654367.000000,54,3,81,0,0,3,1,3,0,57,1406,373,6103,19,28,100,0,145,8086,4384487.000000,435.339845
52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,435.339845
52,3,82,0,0,4,1,6,0,57,1392,373,6088,18,28,108,0,148,8064,4474498.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,426.698131
53,3,81,0,0,4,1,6,0,57,1396,370,6031,18,28,117,0,148,8017,4474349.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,420.329609
53,3,81,0,0,4,1,6,0,57,1391,370,5986,18,28,118,0,148,7968,4474134.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,405.836916
57,3,80,0,0,4,1,6,0,57,1391,370,5986,18,28,118,0,151,7968,4564134.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,403.807731
57,3,77,0,0,4,1,3,0,57,1391,372,5998,18,28,118,0,145,7982,4384196.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,401.788692
57,3,77,0,0,4,1,3,0,57,1373,371,5998,18,28,121,0,145,7966,4384222.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,395.791946
57,3,77,0,0,4,1,3,0,57,1389,372,5998,18,28,124,0,145,7986,4384284.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,393.812986
56,3,77,0,0,4,1,3,0,60,1389,372,5998,18,28,124,0,144,7989,4354299.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,389.884702
57,3,78,0,0,4,1,3,0,61,1389,372,5998,18,28,124,0,146,7990,4414304.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,387.935278
56,3,77,0,0,4,1,3,0,59,1409,371,5998,18,28,130,0,144,8013,4354403.000000,52,3,81,0,0,3,1,3,0,57,1412,373,6103,19,28,107,0,143,8099,4324598.000000,385.995602
56,3,75,0,0,4,2,3,0,59,1427,370,5998,18,28,133,0,143,8033,4324465.000000,56,3,75,0,0,4,2,3,0,59,1427,370,5998,18,28,133,0,143,8033,4324465.000000,380.234569
56,5,75,0,0,4,2,3,0,59,1427,370,5998,18,28,133,0,145,8033,4384465.000000,56,3,75,0,0,4,2,3,0,59,1427,370,5998,18,28,133,0,143,8033,4324465.000000,378.333396
56,3,75,0,0,4,2,3,0,59,1427,370,5998,19,28,134,0,143,8035,4324500.000000,56,3,75,0,0,4,2,3,0,59,1427,370,5998,18,28,133,0,143,8033,4324465.000000,378.333396
56,3,75,0,0,4,2,3,0,59,1445,371,5998,19,28,131,0,143,8051,4324474.000000,56,3,75,0,0,4,2,3,0,59,1427,370,5998,18,28,133,0,143,8033,4324465.000000,374.559521
