countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
104,0,149,0,0,1,1,0,0,94,2177,669,14437,24,56,212,0,255,17669,12774649.000000,104,0,149,0,0,0,0,0,0,94,2177,668,14437,24,56,209,0,253,17665,12674599.000000,600.000000
104,0,149,0,0,1,1,0,0,94,2150,665,14095,24,56,222,0,255,17306,12774410.000000,104,0,149,0,0,0,0,0,0,94,2177,668,14437,24,56,209,0,253,17665,12674599.000000,594.015000
104,0,149,0,0,2,2,0,0,92,2153,665,14095,24,56,227,0,257,17312,12874478.000000,104,0,149,0,0,0,0,0,0,94,2177,668,14437,24,56,209,0,253,17665,12674599.000000,591.044925
104,0,149,0,0,2,3,0,0,92,2153,665,14095,24,56,227,0,258,17312,12924478.000000,104,0,149,0,0,0,0,0,0,94,2177,668,14437,24,56,209,0,253,17665,12674599.000000,588.089700
99,0,146,0,0,2,3,0,0,89,2156,667,14007,24,56,232,0,250,17231,12524463.000000,99,0,146,0,0,2,3,0,0,89,2156,667,14007,24,56,232,0,250,17231,12524463.000000,588.089700
99,0,146,0,0,2,3,0,0,88,2156,667,14007,24,56,232,0,250,17230,12524458.000000,99,0,146,0,0,2,3,0,0,88,2156,667,14007,24,56,232,0,250,17230,12524458.000000,579.312388
99,0,146,0,0,2,2,0,0,88,2160,667,14007,24,56,234,0,249,17236,12474492.000000,99,0,146,0,0,2,2,0,0,88,2160,667,14007,24,56,234,0,249,17236,12474492.000000,576.415826
102,0,147,0,0,3,3,0,0,89,2181,666,14095,24,56,231,0,255,17342,12774556.000000,99,0,146,0,0,2,2,0,0,88,2160,667,14007,24,56,234,0,249,17236,12474492.000000,573.533747
103,0,147,0,0,3,3,0,0,92,2181,666,14095,24,56,231,0,256,17345,12824571.000000,99,0,146,0,0,2,2,0,0,88,2160,667,14007,24,56,234,0,249,17236,12474492.000000,562.148816
103,0,147,0,0,3,3,0,0,96,2181,666,14095,24,56,231,0,256,17349,12824591.000000,99,0,146,0,0,2,2,0,0,88,2160,667,14007,24,56,234,0,249,17236,12474492.000000,559.338072
