countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
113,60,149,0,0,26,3,236,0,91,1793,833,6525,49,42,1072,8,587,10413,17697785.000000,113,60,149,0,0,26,3,236,0,91,1789,829,6523,49,42,1072,8,587,10403,17697725.000000,600.000000
113,60,149,0,0,26,3,236,0,91,1789,825,6487,49,42,1076,8,587,10367,17697365.000000,113,60,149,0,0,26,3,236,0,91,1789,825,6487,49,42,1076,8,587,10367,17697365.000000,600.000000
113,60,149,0,0,26,3,236,0,91,1795,825,6490,49,42,1076,8,587,10376,17697425.000000,113,60,149,0,0,26,3,236,0,91,1789,825,6487,49,42,1076,8,587,10367,17697365.000000,597.000000
112,60,149,0,0,26,3,236,0,91,1819,824,6502,49,42,1076,8,586,10411,17667660.000000,112,60,149,0,0,26,3,236,0,91,1819,824,6502,49,42,1076,8,586,10411,17667660.000000,594.015000
111,60,148,0,0,26,3,236,0,91,1827,824,6506,49,42,1078,8,584,10425,17607750.000000,111,60,148,0,0,26,3,236,0,91,1827,824,6506,49,42,1078,8,584,10425,17607750.000000,591.044925
111,60,148,0,0,26,3,236,0,91,1831,828,6508,49,42,1078,8,584,10435,17607810.000000,111,60,148,0,0,26,3,236,0,91,1827,824,6506,49,42,1078,8,584,10425,17607750.000000,588.089700
111,60,148,0,0,26,3,236,0,91,1827,826,6516,49,42,1078,8,584,10437,17607860.000000,111,60,148,0,0,26,3,236,0,91,1827,824,6506,49,42,1078,8,584,10425,17607750.000000,585.149252
109,60,146,0,0,27,4,234,0,91,1837,825,6517,49,42,1082,8,580,10451,17487935.000000,109,60,146,0,0,27,4,234,0,91,1837,825,6517,49,42,1082,8,580,10451,17487935.000000,582.223506
109,60,146,0,0,27,4,234,0,91,1833,827,6533,49,42,1082,8,580,10465,17488085.000000,109,60,146,0,0,27,4,234,0,91,1837,825,6517,49,42,1082,8,580,10451,17487935.000000,579.312388
107,60,146,0,0,27,4,234,0,91,1831,832,6545,49,42,1073,8,578,10471,17428175.000000,107,60,146,0,0,27,4,234,0,91,1831,832,6545,49,42,1073,8,578,10471,17428175.000000,576.415826
