countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,600.000000
73,0,87,0,0,0,0,6,0,63,1442,382,6527,16,28,58,0,166,8516,5015992.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,594.015000
71,0,87,0,0,0,0,12,0,63,1442,377,6501,16,28,58,0,170,8485,5135857.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,588.089700
70,0,86,0,0,1,0,12,0,63,1451,377,6501,17,28,62,0,169,8499,5105946.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,585.149252
69,0,86,0,0,1,0,12,0,63,1451,377,6501,17,28,62,0,168,8499,5075946.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,582.223506
68,0,86,0,0,1,0,12,0,63,1451,377,6501,17,28,62,0,167,8499,5045946.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,579.312388
69,0,85,0,0,1,0,15,0,59,1445,377,6471,17,28,62,0,170,8459,5135770.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,579.312388
66,0,90,0,0,2,0,21,0,63,1446,374,6391,17,28,66,0,179,8385,5405448.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,579.312388
69,0,86,0,0,2,1,12,0,63,1457,377,6501,17,28,66,0,170,8509,5136012.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,579.312388
66,0,91,0,0,2,1,27,0,63,1391,376,6171,17,28,66,0,187,8112,5644295.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,567.812748
69,0,86,0,0,3,2,12,0,63,1454,377,6501,17,28,67,0,172,8507,5196024.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,567.812748
70,0,87,0,0,2,1,15,0,63,1451,376,6489,17,28,70,0,175,8494,5286005.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,564.973684
68,0,87,0,0,2,1,15,0,61,1451,376,6489,17,28,70,0,173,8492,5225995.000000,72,0,87,0,0,0,0,6,0,63,1444,381,6527,16,28,57,0,165,8516,4985978.000000,562.148816
