countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
31,0,46,0,0,0,0,3,0,12,532,233,3511,8,14,124,0,80,4434,1239063.000000,32,0,45,0,0,0,0,0,0,12,532,234,3529,8,14,124,0,77,4453,1194244.000000,600.000000
31,0,45,0,0,1,0,0,0,12,535,233,3529,8,14,125,0,77,4456,1194263.000000,32,0,45,0,0,0,0,0,0,12,532,234,3529,8,14,124,0,77,4453,1194244.000000,600.000000
31,0,46,0,0,2,0,9,0,12,511,233,3403,8,14,131,0,88,4312,1357913.000000,32,0,45,0,0,0,0,0,0,12,532,234,3529,8,14,124,0,77,4453,1194244.000000,597.000000
31,0,45,0,0,2,0,0,0,12,532,231,3529,8,14,122,0,78,4448,1209231.000000,32,0,45,0,0,0,0,0,0,12,532,234,3529,8,14,124,0,77,4453,1194244.000000,597.000000
31,0,45,0,0,2,1,0,0,12,532,231,3529,8,14,122,0,79,4448,1224231.000000,32,0,45,0,0,0,0,0,0,12,532,234,3529,8,14,124,0,77,4453,1194244.000000,588.089700
31,0,45,0,0,1,0,0,0,12,529,231,3529,8,14,127,0,77,4450,1194241.000000,31,0,45,0,0,1,0,0,0,12,529,231,3529,8,14,127,0,77,4450,1194241.000000,588.089700
28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,585.149252
28,0,46,0,0,1,0,3,0,11,519,230,3499,10,14,131,0,78,4414,1208965.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,582.223506
30,0,46,0,0,2,0,3,0,12,521,230,3499,10,14,125,0,81,4411,1253950.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,579.312388
30,0,46,0,0,2,0,3,0,12,521,230,3499,11,14,125,0,81,4412,1253980.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,576.415826
30,0,46,0,0,3,1,3,0,12,526,233,3550,11,14,123,0,83,4469,1284508.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,570.666078
28,0,43,0,0,3,1,3,0,12,496,233,3339,11,14,126,0,78,4231,1207263.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,564.973684
28,0,45,0,0,3,1,9,0,12,491,231,3274,11,14,129,0,86,4162,1326601.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,559.338072
28,0,45,0,0,2,1,9,0,12,485,230,3274,11,14,132,0,85,4158,1311585.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,556.541381
26,0,48,0,0,2,1,9,0,9,485,230,3274,11,14,132,0,86,4155,1326570.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,553.758674
28,0,46,0,0,2,1,12,0,11,485,229,3253,11,14,132,0,89,4135,1371369.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,550.989881
29,0,45,0,0,2,1,12,0,12,482,228,3235,11,14,132,0,89,4114,1371178.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,542.766288
29,0,46,0,0,1,0,12,0,11,496,229,3296,11,14,131,0,88,4188,1356849.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,542.766288
30,0,47,0,0,1,0,15,0,12,496,227,3284,11,14,131,0,93,4175,1431732.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,540.052457
29,0,46,0,0,1,0,12,0,11,496,229,3296,11,14,132,0,88,4189,1356854.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,540.052457
31,0,44,0,0,1,0,12,0,11,454,229,3146,11,14,141,0,88,4006,1355189.000000,28,0,45,0,0,1,0,0,0,11,529,230,3529,9,14,130,0,74,4452,1149280.000000,537.352194
