countGenderMixHard,countIncompatibleRoomsHard,countOvercrowdedCapacityHard,countUnadmittedMandatoryHard,countLateAdmittedMandatoryHard,countSurgeonOvertimeHard,countOTOvertimeHard,countUncoveredRoomHard,countNursePresentOnWrongDayHard,countMixedAgeGroups,countMinimumSkillLevelExceeded,countUncontinuousCare,countMaximumWorkloadExcceeded,countOpenOTs,countSurgeonTransfer,countAdmissionDelay,countUncheduledOptional,countTotalHard,countTotalSoft,res,countGenderMixHardBest,countIncompatibleRoomsHardBest,countOvercrowdedCapacityHardBest,countUnadmittedMandatoryHardBest,countLateAdmittedMandatoryHardBest,countSurgeonOvertimeHardBest,countOTOvertimeHardBest,countUncoveredRoomHardBest,countNursePresentOnWrongDayHardBest,countMixedAgeGroupsBest,countMinimumSkillLevelExceededBest,countUncontinuousCareBest,countMaximumWorkloadExcceededBest,countOpenOTsBest,countSurgeonTransferBest,countAdmissionDelayBest,countUncheduledOptionalBest,countTotalHardBest,countTotalSoftBest,resBest,actualTemp
29,17,46,0,0,4,0,90,0,5,269,193,1331,17,14,159,3,186,1991,2806768.000000,29,17,46,0,0,4,0,90,0,5,269,193,1331,17,14,159,3,186,1991,2806768.000000,600.000000
29,17,46,0,0,4,1,90,0,5,269,193,1331,19,14,159,3,187,1993,2821828.000000,29,17,46,0,0,4,0,90,0,5,269,193,1331,17,14,159,3,186,1991,2806768.000000,597.000000
30,16,46,0,0,4,0,90,0,5,269,193,1331,17,14,159,3,186,1991,2806768.000000,29,17,46,0,0,4,0,90,0,5,269,193,1331,17,14,159,3,186,1991,2806768.000000,597.000000
29,17,45,0,0,4,0,88,0,5,236,192,1186,17,14,165,3,183,1818,2760182.000000,29,17,45,0,0,4,0,88,0,5,236,192,1186,17,14,165,3,183,1818,2760182.000000,597.000000
30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,591.044925
29,17,45,0,0,4,0,88,0,5,234,193,1184,17,14,166,3,183,1816,2760158.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,591.044925
29,17,45,0,0,4,0,88,0,5,234,192,1188,17,14,166,3,183,1819,2760197.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,588.089700
29,17,45,0,0,4,1,88,0,5,236,194,1198,18,14,168,2,184,1835,2775199.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,585.149252
29,17,47,0,0,4,1,93,0,5,229,193,1163,19,14,166,2,191,1791,2879833.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,582.223506
29,17,45,0,0,4,1,90,0,5,229,191,1143,19,14,166,2,186,1769,2804631.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,579.312388
26,17,47,0,0,4,1,92,0,6,211,191,976,19,14,166,2,187,1585,2817876.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,576.415826
29,17,45,0,0,4,1,90,0,5,235,196,1171,19,14,163,2,186,1805,2804931.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,576.415826
29,17,45,0,0,4,1,90,0,5,229,190,1139,19,14,166,2,186,1764,2804590.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,576.415826
29,17,45,0,0,4,1,90,0,5,226,190,1141,19,14,166,2,186,1763,2804595.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,573.533747
24,17,45,0,0,4,1,90,0,5,231,192,1201,19,14,166,2,181,1830,2730222.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,570.666078
24,17,45,0,0,4,2,90,0,5,231,192,1201,21,14,166,2,182,1832,2745282.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,567.812748
24,17,45,0,0,4,1,91,0,5,229,190,1203,18,14,164,2,182,1825,2745190.000000,30,17,42,0,0,4,0,81,0,5,242,194,1261,17,14,165,3,174,1901,2625964.000000,567.812748
